protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
ENHA_TEAD3	True	False	False	1.1	0.7625766871165647	3	-1.73704433724737	3.162597211463e-40	False											5.10675044158887	6.30527449709525e-32
ENHA_NFIL3	True	False	False	1.1666666666666667	0.02024539877300624	1	-3.02481289020188	6.77247507855608e-118	False											3.17238983164516	5.630897494914479e-12
ENHA_EHF	True	False	False	1.1	-0.8975460122699387	2	1.88526498951326	2.4863645701402698e-185	False											20.4507137139845	2.2716837595183845e-60
ENHA_HINFP	True	False	False	1.1333333333333335	-0.560122699386503	1	-0.181229002166889	0.339807468547872	False											4.62751554729076	1.15118083173829e-13
ENHA_IRF9	True	False	False	1.1333333333333335	-0.398159509202454	1	-4.72276745596063	2.67135164718135e-225	False											4.85510285214224	1.38861829028788e-20
ENHA_ZBTB26	True	False	False	1.1333333333333335	0.9380368098159511	3	-0.0532896782270238	0.821792475560156	False											5.62866448329204	9.53637943809964e-31
ENHA_STAT3	True	False	False	1.1333333333333335	0.6546012269938652	40	-0.13163942522722	0.0914843663541713	False											6.8617639858917645	3.0445246787187715e-41
ENHA_MAZ	True	False	False	1.1666666666666667	-0.18220858895705516	5	1.17636897308062	2.95636464524114e-88	False											9.86643030376595	3.04265512380837e-59
ENHA_GATA6	True	False	False	1.1666666666666667	-0.6276073619631902	2	-1.40403062398768	1.91110113852165e-08	False											5.01134215279864	3.624847492580931e-26
ENHA_TEAD1	True	False	False	1.1333333333333335	0.7355828220858898	5	-3.09819901379961	1.5394834772998e-296	False											11.2823691202116	1.3742493909517899e-70
ENHA_KLF4	True	False	False	1.1	-0.2901840490797546	8	-4.0236383329462	1.2985292682091302e-211	False											43.3872668363627	3.6882112266970104e-47
ENHA_TBX3	True	False	False	1.1666666666666667	0.6680981595092026	1	4.85416731525128	0.0	False											5.72797153072639	3.72949797582905e-41
ENHA_NFIC	True	False	False	1.1333333333333335	0.006748466257668673	4	1.96587754562413	4.1547395769726297e-128	False											4.906501289108205	3.16094199790648e-18
ENHA_CEBPB	True	False	False	1.1666666666666667	-1.032515337423313	18	-1.24764079331658	9.42804687986243e-41	False											6.52028803060994	6.942755978185905e-38
ENHA_THRB	True	False	False	1.1666666666666667	0.8300613496932516	11	1.21953043880219	8.56338194398239e-20	False											7.6051884973582	4.11773809564007e-55
