edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
CREM;ENHA_CREB1	4.45010232175615	6.45975273507433e-10	False	(array([-0.33499202,  0.83796257]), (1.1666666666666667, -0.9444444444444445))	False
EAF1;ENHA_TFCP2	9.71442387509309	1.0358812255539101e-39	False	(array([-0.63522446, -0.78922635]), (1.1666666666666667, 0.8555555555555556))	False
CRK;ENHA_KLF15	5.80801358275406	1.7253089736345e-31	False	(array([-0.85295361,  0.12721145]), (1.1, -0.30000000000000004))	False
APPL1;ENHA_KLF15	6.24396527092094	1.74262976030161e-20	False	(array([-0.60186148,  0.78741628]), (1.1, -0.30000000000000004))	False
ENHA_NFATC2;PRKCZ	8.57868994458619	1.94086143422894e-32	False	((1.1333333333333335, -0.022222222222222365), array([-0.83989561,  0.20207286]))	False
ENHA_SP1;PRKCZ	8.71316143230693	7.85262292701823e-18	False	((1.1, 0.6333333333333333), array([-0.83989561,  0.20207286]))	False
ENHA_NFATC2;PPP2R1A	6.0640952543541	0.0002369515314417	False	((1.1333333333333335, -0.022222222222222365), array([0.43922064, 0.91479427]))	False
ENHA_TP53;PPP2R1A	29.7594469620816	0.0114710901222683	False	((1.1, 0.9333333333333331), array([0.43922064, 0.91479427]))	False
CSE1L;ENHA_NFATC2	14.1833284741618	1.4364033387811202e-15	False	(array([0.74123847, 0.69120401]), (1.1333333333333335, -0.022222222222222365))	False
CSE1L;ENHA_TP53	29.7594469620816	0.0114710901222683	False	(array([0.74123847, 0.69120401]), (1.1, 0.9333333333333331))	False
ENHA_NFATC2;VRK2	4.06856607441542	0.0542509717057157	False	((1.1333333333333335, -0.022222222222222365), array([-0.64258415, -0.81618595]))	False
ENHA_TP53;VRK2	29.7594469620816	0.0114710901222683	False	((1.1, 0.9333333333333331), array([-0.64258415, -0.81618595]))	False
ENHA_SREBF1;MED6	12.5840321903278	1.77166428422255e-76	False	((1.1666666666666667, 0.6888888888888889), array([-0.95811093, -0.14791697]))	False
CCNG1;ENHA_NFATC4	7.95342965690156	5.81163877586877e-53	False	(array([ 0.98607355, -0.01919789]), (1.1666666666666667, -0.011111111111111072))	False
ENHA_CEBPD;UBR5	3.92208681344856	4.35772152442051e-05	False	((1.1333333333333335, -0.9555555555555556), array([-0.9383623 ,  0.37496546]))	False
ENHA_ATF4;GPS2	4.53752990892965	3.26238163583392e-08	False	((1.1333333333333335, -1.0555555555555556), array([-0.54625428,  0.77989835]))	False
DDX5;ENHA_SMAD5	6.51604895800212	2.6026686146369e-31	False	(array([-0.96522319, -0.02546608]), (1.1666666666666667, 0.5555555555555556))	False
CEBPD;ENHA_CEBPB	5.25761725771873	1.56915493574343e-33	False	(array([-0.50799483, -0.83397472]), (1.1, -0.9666666666666668))	False
CEBPD;ENHA_SMAD3	7.60104802469306	1.4341617921017e-23	False	(array([-0.50799483, -0.83397472]), (1.1333333333333335, 0.5444444444444445))	False
CEBPD;ENHA_E2F1	2.19193063921428	0.0175881654255275	False	(array([-0.50799483, -0.83397472]), (1.1, -0.9000000000000001))	False
ENHA_TEAD2;INTS3	9.48265965850263	2.45871837334485e-63	False	((1.1, 0.8), array([0.51316833, 0.73734939]))	False
ENHA_ZBTB7C;SREBF1	6.31252887983395	7.83061018748751e-43	False	((1.1, 1.0333333333333332), array([ 0.70072567, -0.55753511]))	False
ENHA_SP1;SREBF1	4.13948591987776	1.58442908535877e-27	False	((1.1, 0.6333333333333333), array([ 0.70072567, -0.55753511]))	False
CLK3;ENHA_HOXB7	4.88197000996012	0.000368048196689	False	(array([-0.97721893,  0.10274421]), (1.1666666666666667, -0.47777777777777786))	False
ENHA_NR2F2;HIPK3	3.97148539474709	1.13298841977119e-13	False	((1.1333333333333335, 0.1777777777777778), array([ 0.76359105, -0.66922528]))	False
ENHA_NR2C2;S100A4	4.65444591481317	9.425359845659911e-15	False	((1.1666666666666667, 0.15555555555555545), array([-0.2983247 , -0.90059495]))	False
ENHA_RXRB;TP53BP2	6.75922938359645	4.73375854486864e-17	False	((1.1333333333333335, 0.5111111111111111), array([0.70627713, 0.6288265 ]))	False
ENHA_NFE2L2;SQSTM1	5.18120182775782	4.22078988566906e-22	False	((1.1333333333333335, 0.011111111111111072), array([ 0.80989188, -0.46560773]))	False
ENHA_RUNX2;SOX9	2.44067152717791	0.0021046852373017	False	((1.1, 0.5), array([-0.06159537,  0.98564696]))	False
ENHA_FOXN3;SNW1	2.18730677568208	0.0427881316553542	False	((1.1333333333333335, -0.6888888888888889), array([-0.6288079,  0.8120271]))	False
ENHA_SMAD3;SNW1	3.55457056040546	0.0001121924574448	False	((1.1333333333333335, 0.5444444444444445), array([-0.6288079,  0.8120271]))	False
ENHA_RARA;SNW1	3.34904190085344	1.8704773720262802e-09	False	((1.1, 0.3666666666666667), array([-0.6288079,  0.8120271]))	False
ENHA_TEAD2;USP11	6.32750525006744	1.4005657747956999e-37	False	((1.1, 0.8), array([-0.25157645, -0.89008939]))	False
ENHA_RELB;USP11	5.51845849226726	5.39011687694641e-27	False	((1.1333333333333335, 0.411111111111111), array([-0.25157645, -0.89008939]))	False
ENHA_RUNX2;TP73	4.29674994669852	3.4011540405739704e-25	False	((1.1, 0.5), array([-0.98512584,  0.18095729]))	False
ENHA_RFX1;TADA3	3.28627195515188	6.92075632365851e-06	False	((1.1, 0.43333333333333335), array([ 0.918634  , -0.31748199]))	False
ENHA_TP53;TADA3	2.32789597092009	8.39936463110925e-05	False	((1.1, 0.9333333333333331), array([ 0.918634  , -0.31748199]))	False
ENHA_RARA;TADA3	1.81128290973107	0.0126760552794578	False	((1.1, 0.3666666666666667), array([ 0.918634  , -0.31748199]))	False
ENHA_RXRB;TADA3	5.07846901282046	1.3429868517997301e-09	False	((1.1333333333333335, 0.5111111111111111), array([ 0.918634  , -0.31748199]))	False
ENHA_TP53;TFAP2C	0.738224293589528	1.0	False	((1.1, 0.9333333333333331), array([0.94577652, 0.23558635]))	False
ENHA_RARA;TFAP2C	1.22970937103616	0.562277421032009	False	((1.1, 0.3666666666666667), array([0.94577652, 0.23558635]))	False
ENHA_TP53;TOP2B	1.23959278484248	0.515334922860621	False	((1.1, 0.9333333333333331), array([-0.86772025,  0.57879537]))	False
ENHA_RARA;TOP2B	2.20213696421551	0.0026418725956136	False	((1.1, 0.3666666666666667), array([-0.86772025,  0.57879537]))	False
ENHA_THAP11;PHF8	4.81685135232192	1.12096635241329e-33	False	((1.1333333333333335, 0.911111111111111), array([-0.63379896, -0.72876775]))	False
ENHA_RBPJ;PHF8	5.76169426684638	1.2725929024425799e-40	False	((1.1333333333333335, 0.37777777777777777), array([-0.63379896, -0.72876775]))	False
ENHA_RARA;PHF8	5.38761821213074	1.11431648821707e-38	False	((1.1, 0.3666666666666667), array([-0.63379896, -0.72876775]))	False
ENHA_E2F1;PHF8	4.446561654274	2.27453046300728e-21	False	((1.1, -0.9000000000000001), array([-0.63379896, -0.72876775]))	False
ELF1;ENHA_REL	5.92075350562713	1.34510499066873e-34	False	(array([-0.87366873,  0.48451003]), (1.1666666666666667, 0.38888888888888884))	False
ELF1;ENHA_SP1	4.13658151098702	1.95392963424732e-19	False	(array([-0.87366873,  0.48451003]), (1.1, 0.6333333333333333))	False
ENHA_REL;EPM2AIP1	9.42986449881919	2.2578839208172997e-56	False	((1.1666666666666667, 0.38888888888888884), array([ 0.39355013, -0.89582402]))	False
ENHA_TCF3;NEDD9	4.19759608507173	5.68123992892429e-16	False	((1.1666666666666667, 0.7555555555555555), array([-0.94462913, -0.35402852]))	False
ENHA_SMAD3;NEDD9	7.04606078837994	1.98763386157567e-19	False	((1.1333333333333335, 0.5444444444444445), array([-0.94462913, -0.35402852]))	False
ENHA_REL;NEDD9	6.70443563709719	2.05314299014919e-31	False	((1.1666666666666667, 0.38888888888888884), array([-0.94462913, -0.35402852]))	False
CGGBP1;ENHA_REL	4.53752990892965	3.26238163583392e-08	False	(array([0.9552173 , 0.02896443]), (1.1666666666666667, 0.38888888888888884))	False
ENHA_SOX4;SDCBP	8.96689710632724	2.2906958970969202e-63	False	((1.1333333333333335, 0.6111111111111112), array([-0.83876556, -0.50147974]))	False
ENHA_TFCP2;SDCBP	8.6926591548395	2.07220064328898e-37	False	((1.1666666666666667, 0.8555555555555556), array([-0.83876556, -0.50147974]))	False
ENHA_REL;SDCBP	8.5269825738128	1.64912612078612e-52	False	((1.1666666666666667, 0.38888888888888884), array([-0.83876556, -0.50147974]))	False
ASAP3;ENHA_REL	1.23430746295983	0.573045416989124	False	(array([0.18408252, 0.97265369]), (1.1666666666666667, 0.38888888888888884))	False
CDKN2C;ENHA_REL	6.26404237661039	3.5769311175401104e-31	False	(array([ 0.10832834, -0.9909398 ]), (1.1666666666666667, 0.38888888888888884))	False
ARIH2;ENHA_REL	4.40330659327527	3.94341850764818e-06	False	(array([ 0.75055128, -0.61322099]), (1.1666666666666667, 0.38888888888888884))	False
ENHA_REL;UBE2K	4.40330659327527	3.94341850764818e-06	False	((1.1666666666666667, 0.38888888888888884), array([ 0.86845958, -0.37220395]))	False
ENHA_TCF3;TCF12	4.83637689287354	9.69640341479258e-29	False	((1.1666666666666667, 0.7555555555555555), array([0.76302809, 0.60931045]))	False
ENHA_SMAD3;TCF12	6.79042730711453	2.24071178948419e-20	False	((1.1333333333333335, 0.5444444444444445), array([0.76302809, 0.60931045]))	False
ENHA_MYC;TCF12	6.66998390939279	8.87085830010277e-39	False	((1.1, -0.03333333333333344), array([0.76302809, 0.60931045]))	False
ENHA_MYC;EPC1	7.68153413487986	1.03641349812713e-51	False	((1.1, -0.03333333333333344), array([-0.77534711, -0.6714772 ]))	False
ENHA_E2F6;EPC1	5.20560278601087	1.5644886353214699e-30	False	((1.1333333333333335, -0.888888888888889), array([-0.77534711, -0.6714772 ]))	False
ENHA_ZBTB18;PAK1	3.12836763016503	1.4393404789613101e-09	False	((1.1, 1.0), array([ 0.04773626, -0.99664837]))	False
ENHA_HES1;FANCL	2.12219003814136	0.268833318503001	False	((1.1, -0.5666666666666668), array([ 0.10382269, -0.9307996 ]))	False
ENHA_EGR1;PSMD2	6.90784495835351	4.0697055108936796e-48	False	((1.1, -0.8666666666666667), array([-0.92941004,  0.11347386]))	False
ENHA_MYC;PSMD2	9.81859522666542	9.23107446469914e-68	False	((1.1, -0.03333333333333344), array([-0.92941004,  0.11347386]))	False
ENHA_TFEB;SRPK1	4.84363427797966	6.73526149645306e-07	False	((1.1333333333333335, 0.8777777777777778), array([-0.91097444, -0.12698764]))	False
ENHA_KLF15;PRKAB2	5.78511460213891	1.37193882785235e-22	False	((1.1, -0.30000000000000004), array([0.37621984, 0.86919034]))	False
ENHA_CREB3L1;PRKAB2	7.44561199474146	3.18377706663987e-37	False	((1.1, -0.9333333333333333), array([0.37621984, 0.86919034]))	False
ATAD2;ENHA_MYC	8.24718570574797	7.766847093734471e-54	False	(array([-0.97566754,  0.01062349]), (1.1, -0.03333333333333344))	False
ENHA_TCF3;PSMD4	4.36962857579215	6.6691907128474e-14	False	((1.1666666666666667, 0.7555555555555555), array([0.22116452, 0.76723844]))	False
ENHA_SREBF2;PSMD4	6.83121422867312	1.53898242236449e-39	False	((1.1, 0.7), array([0.22116452, 0.76723844]))	False
DDX3X;ENHA_NFKB2	19.2631980191911	3.0039135669032596e-70	False	(array([ 0.32468906, -0.81591862]), (1.1666666666666667, 0.0888888888888888))	False
BRD7;ENHA_IRF2	2.93848675705706	4.65541137478468e-05	False	(array([ 0.45400003, -0.81361824]), (1.1, -0.43333333333333335))	False
ENHA_SMAD5;PSMD11	8.08068956889707	2.4748729385750204e-15	False	((1.1666666666666667, 0.5555555555555556), array([ 0.2944369, -0.8947317]))	False
ENHA_NFKB2;PSMD11	3.71365588260781	3.74450604200117e-12	False	((1.1666666666666667, 0.0888888888888888), array([ 0.2944369, -0.8947317]))	False
CHEK2;ENHA_FOS	4.8975164540338	3.76452065106139e-08	False	(array([ 0.35869971, -0.9330017 ]), (1.1333333333333335, -0.7555555555555556))	False
COPS4;ENHA_FOS	4.8975164540338	3.76452065106139e-08	False	(array([-0.89674658,  0.2918722 ]), (1.1333333333333335, -0.7555555555555556))	False
BIRC2;ENHA_NFKB2	5.26142129920718	5.43173956510601e-37	False	(array([0.10504354, 0.96796721]), (1.1666666666666667, 0.0888888888888888))	False
CARM1;ENHA_CEBPB	5.00034776791592	2.20982162036543e-34	False	(array([-0.43407109, -0.89940965]), (1.1, -0.9666666666666668))	False
CARM1;ENHA_RELA	6.63385684706564	8.31028077111914e-37	False	(array([-0.43407109, -0.89940965]), (1.1, 0.3999999999999999))	False
CARM1;ENHA_FOS	6.31289892709768	4.85415854315177e-37	False	(array([-0.43407109, -0.89940965]), (1.1333333333333335, -0.7555555555555556))	False
CARM1;ENHA_E2F1	4.94288360721425	3.42014456588722e-18	False	(array([-0.43407109, -0.89940965]), (1.1, -0.9000000000000001))	False
EED;ENHA_AR	9.54409317297192	1.69429607941172e-66	False	(array([0.66214472, 0.78769916]), (1.1, -1.1))	False
EED;ENHA_TFAP2A	6.86178756382632	3.97421235453278e-48	False	(array([0.66214472, 0.78769916]), (1.1666666666666667, 0.8222222222222222))	False
EED;ENHA_NR2C2	9.95054146344627	5.90626163746385e-66	False	(array([0.66214472, 0.78769916]), (1.1666666666666667, 0.15555555555555545))	False
