edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
CEBPD;ENHA_CEBPB	5.25761725771873	1.56915493574343e-33	False	(array([-0.34405354,  0.82509279]), (1.1666666666666667, -0.9906832298136646))	False
CEBPD;ENHA_E2F1	2.19193063921428	0.0175881654255275	False	(array([-0.34405354,  0.82509279]), (1.1, -0.8950310559006212))	False
ENHA_POU2F1;STAT5B	3.63346377638576	7.26490741088318e-06	False	((1.1333333333333335, 0.18447204968944098), array([-0.85322154,  0.1276675 ]))	False
ENHA_POU2F1;STAT5A	1.81250469026587	0.0113858041291877	False	((1.1333333333333335, 0.18447204968944098), array([-0.20248224,  0.86766231]))	False
ENHA_TCF3;PSMD4	4.36962857579215	6.6691907128474e-14	False	((1.1, 0.6217391304347826), array([-0.96519512,  0.22067875]))	False
ENHA_SREBF2;PSMD4	6.83121422867312	1.53898242236449e-39	False	((1.1666666666666667, 0.5670807453416149), array([-0.96519512,  0.22067875]))	False
ENHA_NFYB;NFYC	9.44863747155275	4.89202078295358e-66	False	((1.1666666666666667, 0.03416149068322971), array([0.45353815, 0.91171342]))	False
ENHA_SP1;NFYC	5.74499969194602	5.53298529959245e-42	False	((1.1666666666666667, 0.4850931677018635), array([0.45353815, 0.91171342]))	False
ENHA_ZBTB33;TCF7L2	5.00377478567494	0.0068987313969327	False	((1.1333333333333335, 0.9223602484472049), array([-0.61980742, -0.82032269]))	False
ENHA_SRF;GTF2F1	3.16163987043217	0.0030286627430922	False	((1.1, 0.5807453416149069), array([-0.95277357, -0.09894775]))	False
ENHA_HIC2;HIC1	3.31933542450839	5.77840719093384e-08	False	((1.1, -0.5260869565217392), array([ 0.62265581, -0.67937917]))	False
ENHA_SREBF1;MED6	12.5840321903278	1.77166428422255e-76	False	((1.1333333333333335, 0.5534161490683229), array([-0.92838347,  0.38319975]))	False
ENHA_EGR1;MED6	5.09228882107848	1.2654565478252e-30	False	((1.1333333333333335, -0.8403726708074535), array([-0.92838347,  0.38319975]))	False
ENHA_YY1;YAF2	6.35608768830874	1.27472513232774e-46	False	((1.1333333333333335, 0.8813664596273292), array([-0.95696241, -0.01619839]))	False
ENHA_YY1;RYBP	6.4431274552884	2.90117231226652e-47	False	((1.1333333333333335, 0.8813664596273292), array([ 0.90253329, -0.39849827]))	False
CBL;ENHA_MZF1	3.4228557961143	9.69471194957429e-06	False	(array([-0.48255116, -0.8376289 ]), (1.1333333333333335, -0.06149068322981366))	False
ENHA_YY1;PRMT1	2.92368582484909	2.22497021124698e-10	False	((1.1333333333333335, 0.8813664596273292), array([-0.76327443, -0.55808228]))	False
ENHA_NR3C1;TXN2	9.3657045590397	1.48020612160079e-64	False	((1.1333333333333335, 0.10248447204968936), array([ 0.18287203, -0.9314183 ]))	False
DAP3;ENHA_NR3C1	4.37202060959496	1.49818304122043e-05	False	(array([0.43817186, 0.79400223]), (1.1333333333333335, 0.10248447204968936))	False
ENHA_NR3C1;PTGES3	4.37202060959496	1.49818304122043e-05	False	((1.1333333333333335, 0.10248447204968936), array([-0.93536103, -0.21070829]))	False
