protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
ENHA_TEAD3	True	False	False	1.1	0.8090909090909093	2	-1.73704433724737	3.162597211463e-40	False											6.15222330062097	7.23649632459915e-26
ENHA_NFIL3	True	False	False	1.1	-0.009090909090909038	1	-3.02481289020188	6.77247507855608e-118	False											3.17238983164516	5.630897494914479e-12
ENHA_AR	True	False	False	1.1	-1.1	69	0.367597826345658	8.286257086481861e-10	False											5.85892514360484	1.0678899189936e-36
ENHA_EHF	True	False	False	1.1	-0.8272727272727274	3	1.88526498951326	2.4863645701402698e-185	False											18.7914650259479	4.54000863808723e-60
ENHA_NFATC2	True	False	False	1.1333333333333335	-0.09999999999999987	5	-2.18442130434378	1.46114168314636e-05	False											8.21632393881134	3.38142968738197e-28
ENHA_ZBTB26	True	False	False	1.1333333333333335	0.9909090909090912	2	-0.0532896782270238	0.821792475560156	False											6.79820414851583	4.76818971904982e-31
ENHA_STAT3	True	False	False	1.1333333333333335	0.6636363636363638	27	-0.13163942522722	0.0914843663541713	False											6.4761642331178	1.80873239676204e-47
ENHA_MAZ	True	False	False	1.1333333333333335	-0.2090909090909091	3	1.17636897308062	2.95636464524114e-88	False											9.94051866973136	3.04265512380837e-59
ENHA_RFX3	True	False	False	1.1666666666666667	0.3545454545454547	3	1.29518564494931	2.61532881750928e-09	False											8.36246731975799	7.53828297541665e-59
ENHA_GATA6	True	False	False	1.1333333333333335	-0.5909090909090909	2	-1.40403062398768	1.91110113852165e-08	False											5.01134215279864	3.624847492580931e-26
ENHA_TEAD1	True	False	False	1.1333333333333335	0.7727272727272729	5	-3.09819901379961	1.5394834772998e-296	False											11.2823691202116	1.3742493909517899e-70
ENHA_NFIC	True	False	False	1.1666666666666667	-0.027272727272727115	2	1.96587754562413	4.1547395769726297e-128	False											4.11046840857496	5.359869855715257e-08
ENHA_KLF4	True	False	False	1.1	-0.28181818181818175	10	-4.0236383329462	1.2985292682091302e-211	False											33.2571128961372	7.455391418937302e-53
ENHA_TBX3	True	False	False	1.1666666666666667	0.6818181818181819	2	4.85416731525128	0.0	False											5.56013617175509	2.1541307885485092e-36
ENHA_CEBPB	True	False	False	1.1	-0.990909090909091	17	-1.24764079331658	9.42804687986243e-41	False											9.33796501371915	5.5060931806428e-50
ENHA_THRB	True	False	False	1.1	0.9181818181818184	17	1.21953043880219	8.56338194398239e-20	False											5.82640754108372	1.87167997255595e-29
ENHA_FOXP1	True	False	False	1.1	-0.6636363636363637	3	1.23058638748909	9.34625524205785e-17	False											20.1245487053702	3.22390024835718e-45
ENHA_ZNF143	True	False	False	1.1	1.0272727272727273	2	0.199771136687369	0.27348045140562	False											4.77120589680214	3.4044598094247504e-20
ENHA_EGR1	True	False	False	1.1666666666666667	-0.8454545454545455	11	-3.04567725393117	0.0	False											23.0739426184697	2.79012210975006e-59
ENHA_ATF3	True	False	False	1.1666666666666667	-1.0636363636363637	19	-0.363412288333933	0.0004899812137875	False											6.63215094665825	1.58755573713644e-42
ENHA_PRDM1	True	False	False	1.1	0.26363636363636367	5	-6.53099636690485	2.85150155789745e-13	False											6.96662811660465	2.4015098210486e-38
ENHA_KLF11	True	False	False	1.1333333333333335	-0.3727272727272727	3	-0.441334750720284	0.0038049154602967	False											9.33796605524581	1.2458507419689801e-61
ENHA_NFE2L1	True	False	False	1.1	-0.06363636363636349	4	-0.255367602767525	4.44953892701778e-06	False											9.27342234196975	1.401145156725796e-62
ENHA_KLF9	True	False	False	1.1	-0.2272727272727273	1	0.780085327606089	4.63130065865619e-16	False											36.196301926546	4.97679309368354e-57
ENHA_MITF	True	False	False	1.1	-0.11818181818181817	4	-0.96082560983642	0.000310367907514	False											4.814825195049311	8.056637760930282e-28
ENHA_SP4	True	False	False	1.1666666666666667	0.572727272727273	3	-0.817158610473196	7.14173690207365e-06	False											7.32238944214374	8.629787921219859e-50
ENHA_TCF7L2	True	False	False	1.1	0.7545454545454546	13	-1.66318182589027	1.90410966467924e-12	False											7.88244159669083	1.0242292428629098e-56
