Gene	edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
MBP	ENHA_TEAD2;SMC3	6.48743977059164	9.91509216408534e-25	False	((1.1333333333333335, 0.7422764227642276), array([-0.96592885, -0.27409583]))	False
MBP	ENHA_MXI1;SMC3	4.06386414445605	3.06307007440664e-06	False	((1.1, -0.24146341463414633), array([-0.96592885, -0.27409583]))	False
MBP	ENHA_TEAD2;PDS5A	6.71206037019319	2.41794689640664e-23	False	((1.1333333333333335, 0.7422764227642276), array([-0.89352554, -0.30109027]))	False
MBP	ENHA_TEAD2;TRIP12	8.00160879325502	2.2503724763682e-24	False	((1.1333333333333335, 0.7422764227642276), array([-0.8321951 ,  0.20772749]))	False
MBP	ENHA_TCF7L2;XIAP	6.5262276991236	2.49154982042534e-36	False	((1.1666666666666667, 0.7065040650406504), array([-0.59660143,  0.78883564]))	False
MBP	DPY30;ENHA_FOSL2	3.70741752898081	0.0010987052668878	False	(array([-0.97058022,  0.20905416]), (1.1666666666666667, -0.8495934959349594))	False
MBP	ENHA_TEAD2;ORC4	6.30236755741016	1.08122380980682e-32	False	((1.1333333333333335, 0.7422764227642276), array([-0.7982052 , -0.57118136]))	False
MBP	ENHA_TEAD2;INTS3	9.48265965850263	2.45871837334485e-63	False	((1.1333333333333335, 0.7422764227642276), array([0.49759358, 0.88925207]))	False
MBP	ENHA_TCF7L2;FOXM1	9.44121782712171	4.79401496994613e-66	False	((1.1666666666666667, 0.7065040650406504), array([-0.75804937,  0.51745653]))	False
MBP	ENHA_SP1;FOXM1	6.50392338040519	9.72035271583861e-37	False	((1.1333333333333335, 0.5276422764227642), array([-0.75804937,  0.51745653]))	False
MBP	ENHA_SP1;EPAS1	8.43689054005309	1.53477622092839e-57	False	((1.1333333333333335, 0.5276422764227642), array([-0.63331902, -0.81486499]))	False
MBP	ENHA_MAX;EPAS1	15.263159088616	2.36860453819042e-74	False	((1.1333333333333335, -0.33089430894308947), array([-0.63331902, -0.81486499]))	False
MBP	ENHA_MYC;GTF3C1	9.48839062719694	1.30340562977439e-56	False	((1.1333333333333335, -0.22357723577235777), array([ 0.98831856, -0.00123705]))	False
MBP	ENHA_MYC;PNO1	9.48839062719694	1.30340562977439e-56	False	((1.1333333333333335, -0.22357723577235777), array([ 0.62995803, -0.67494166]))	False
MBP	CALCOCO2;ENHA_RXRB	5.79389381724904	1.0400519405887e-18	False	(array([0.44069239, 0.85631585]), (1.1666666666666667, 0.38455284552845526))	False
MBP	CALCOCO2;ENHA_MXI1	5.21364825823628	1.01810072344014e-10	False	(array([0.44069239, 0.85631585]), (1.1, -0.24146341463414633))	False
MBP	DNMT3A;ENHA_ZBTB18	5.05418041764777	9.08022380236921e-18	False	(array([0.94691813, 0.37091523]), (1.1, 0.9390243902439024))	False
MBP	DNMT3A;ENHA_MYC	2.95953463855236	0.006900829516202	False	(array([0.94691813, 0.37091523]), (1.1333333333333335, -0.22357723577235777))	False
MBP	ENHA_IRF3;PSMA5	6.33179153436922	2.39854853602887e-22	False	((1.1666666666666667, -0.5813008130081302), array([ 0.91321343, -0.37449014]))	False
MBP	ENHA_MYC;PSMA5	6.2586545598379	7.891751927574029e-11	False	((1.1333333333333335, -0.22357723577235777), array([ 0.91321343, -0.37449014]))	False
MBP	ENHA_MYC;EPC1	7.68153413487986	1.03641349812713e-51	False	((1.1333333333333335, -0.22357723577235777), array([-0.38790876, -0.88750976]))	False
MBP	ATAD2;ENHA_MYC	8.24718570574797	7.766847093734471e-54	False	(array([-0.96196026,  0.2638405 ]), (1.1333333333333335, -0.22357723577235777))	False
MBP	ENHA_THAP11;PCBP1	4.37251796962584	8.15396366585344e-20	False	((1.1666666666666667, 0.8674796747967479), array([-0.06686538, -0.9756707 ]))	False
MBP	ENHA_MGA;YAF2	5.50683149213121	4.5157744668719495e-36	False	((1.1333333333333335, -0.2772357723577237), array([0.50043011, 0.72997862]))	False
MBP	ENHA_MGA;L3MBTL2	5.77862639329992	1.70115881827933e-36	False	((1.1333333333333335, -0.2772357723577237), array([-0.94760197, -0.16596815]))	False
MBP	ENHA_MGA;PCGF6	5.77862639329992	1.70115881827933e-36	False	((1.1333333333333335, -0.2772357723577237), array([ 0.76539099, -0.47818103]))	False
MBP	ENHA_CREB1;POLR2A	5.51008417441696	2.0810552953428197e-36	False	((1.1, -0.9926829268292684), array([0.85371369, 0.25211412]))	False
MBP	ENHA_RELB;SMARCB1	4.96688908575001	3.11075004281502e-17	False	((1.1, 0.24146341463414633), array([ 0.74673939, -0.68545073]))	False
MBP	ENHA_CREB1;PBX2	2.64412335046707	4.18027163137108e-05	False	((1.1, -0.9926829268292684), array([-0.74765527,  0.64416873]))	False
MBP	ENHA_RELB;NEK6	5.35276050207623	1.72786009955825e-22	False	((1.1, 0.24146341463414633), array([-0.17136359, -0.92960012]))	False
MBP	ATF7IP;ENHA_CREB1	24.9493467564086	3.40891348616217e-88	False	(array([ 0.96076077, -0.2185917 ]), (1.1, -0.9926829268292684))	False
MBP	E2F3;ENHA_BCL6	7.57749543166167	2.0369190570849201e-35	False	(array([0.67248762, 0.66816217]), (1.1666666666666667, -1.0642276422764227))	False
MBP	EIF4ENIF1;ENHA_BCL6	10.1972017136534	6.16585951573253e-21	False	(array([ 0.84885091, -0.38036075]), (1.1666666666666667, -1.0642276422764227))	False
MBP	ENHA_NFYA;NFYB	8.75690888375367	8.79008026019405e-19	False	((1.1333333333333335, -0.06260162601626029), array([-0.09617038,  0.98450315]))	False
MBP	DNMT1;ENHA_STAT3	6.70111063184919	5.44680745828782e-27	False	(array([0.65625006, 0.6158967 ]), (1.1333333333333335, 0.634959349593496))	False
MBP	DNMT1;ENHA_MYC	5.14040680505576	9.05295878274693e-09	False	(array([0.65625006, 0.6158967 ]), (1.1333333333333335, -0.22357723577235777))	False
MBP	DNMT1;ENHA_STAT3	6.70111063184919	5.44680745828782e-27	False	(array([0.65625006, 0.6158967 ]), (1.1333333333333335, 0.634959349593496))	False
MBP	ENHA_STAT3;ZNF281	7.02241733993434	1.4233636904930002e-26	False	((1.1333333333333335, 0.634959349593496), array([-0.18722433,  0.83410305]))	False
MBP	ENHA_MYC;ZNF281	5.14040680505576	9.05295878274693e-09	False	((1.1333333333333335, -0.22357723577235777), array([-0.18722433,  0.83410305]))	False
MBP	ENHA_STAT3;ZNF281	7.02241733993434	1.4233636904930002e-26	False	((1.1333333333333335, 0.634959349593496), array([-0.18722433,  0.83410305]))	False
MBP	CHTF18;ENHA_STAT3	7.02241733993434	1.4233636904930002e-26	False	(array([-0.39422658, -0.82496238]), (1.1333333333333335, 0.634959349593496))	False
