edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
ENHA_KLF2;PSME3	6.95378033592279	9.075549974191701e-39	False	((1.1333333333333335, -0.26434108527131794), array([-0.97479618, -0.24976234]))	False
ENHA_TP53;PSME3	15.6729857945079	5.37268422051641e-91	False	((1.1333333333333335, 0.9124031007751938), array([-0.97479618, -0.24976234]))	False
ENHA_BHLHE40;STK19	6.75910096321101	5.9952493544915694e-40	False	((1.1666666666666667, -1.0147286821705428), array([-0.82152706,  0.27531976]))	False
ENHA_NKX3-1;TOP1	6.25830403769048	0.0032199346653243	False	((1.1333333333333335, 0.1961240310077519), array([-0.60872734,  0.7872479 ]))	False
ENHA_MYC;TOP1	inf	0.003990910166792	False	((1.1333333333333335, -0.00852713178294584), array([-0.60872734,  0.7872479 ]))	False
ENHA_HIF1A;PSMA4	8.86512642751572	1.82864417993632e-18	False	((1.1, -0.48604651162790713), array([-0.77768564, -0.60295677]))	False
ENHA_MYC;PSMA4	8.27293345865488	2.00732852852939e-16	False	((1.1333333333333335, -0.00852713178294584), array([-0.77768564, -0.60295677]))	False
ENHA_HIF1A;H2AFX	8.86512642751572	1.82864417993632e-18	False	((1.1, -0.48604651162790713), array([0.50301623, 0.8901847 ]))	False
ENHA_MYC;H2AFX	8.27293345865488	2.00732852852939e-16	False	((1.1333333333333335, -0.00852713178294584), array([0.50301623, 0.8901847 ]))	False
ENHA_HIF1A;PSMA7	8.86512642751572	1.82864417993632e-18	False	((1.1, -0.48604651162790713), array([-0.74867713,  0.53827816]))	False
ENHA_MYC;PSMA7	8.27293345865488	2.00732852852939e-16	False	((1.1333333333333335, -0.00852713178294584), array([-0.74867713,  0.53827816]))	False
BCL2;ENHA_NR4A1	5.95952204220525	2.1818413051904202e-20	False	(array([0.74553639, 0.69376206]), (1.1, 0.2813953488372092))	False
BCL2;ENHA_MYC	4.06516481829961	5.51875878394874e-05	False	(array([0.74553639, 0.69376206]), (1.1333333333333335, -0.00852713178294584))	False
ENHA_HEY1;RPL11	6.80138941768077	1.8130251487083702e-21	False	((1.1333333333333335, -0.52015503875969), array([-0.95967215, -0.11428948]))	False
ENHA_MYC;RPL11	5.98042260780105	2.99486641298536e-17	False	((1.1333333333333335, -0.00852713178294584), array([-0.95967215, -0.11428948]))	False
CRK;ENHA_TP53	28.9339436710798	7.02500428893564e-106	False	(array([ 0.98626041, -0.02320615]), (1.1333333333333335, 0.9124031007751938))	False
APPL1;ENHA_TP53	26.4164191643846	6.12856411377206e-106	False	(array([ 0.59875792, -0.69705641]), (1.1333333333333335, 0.9124031007751938))	False
ENHA_HIF1A;UTP23	6.53887133651421	6.94030177971613e-22	False	((1.1, -0.48604651162790713), array([0.47373095, 0.84156102]))	False
ENHA_TP53;GTF2H1	7.58141700140545	6.02673854135338e-53	False	((1.1333333333333335, 0.9124031007751938), array([-0.9413411 ,  0.37042728]))	False
ENHA_TP53;PHB	6.5244888921862	6.970261578884361e-46	False	((1.1333333333333335, 0.9124031007751938), array([0.95683599, 0.34254047]))	False
E2F3;ENHA_TFE3	6.36939060847148	5.59250979342749e-33	False	(array([-0.5815624 ,  0.75985456]), (1.1, 0.8441860465116278))	False
ENHA_TP53;PRKAB2	25.9674827608633	9.114736502734651e-105	False	((1.1333333333333335, 0.9124031007751938), array([ 0.91860837, -0.35299337]))	True
CHEK2;ENHA_TP53	4.06516481829961	5.51875878394874e-05	False	(array([-0.42655334, -0.86982363]), (1.1333333333333335, 0.9124031007751938))	False
COPS4;ENHA_TP53	4.06516481829961	5.51875878394874e-05	False	(array([-0.96915531,  0.25102785]), (1.1333333333333335, 0.9124031007751938))	False
ENHA_MYC;EPC1	7.68153413487986	1.03641349812713e-51	False	((1.1333333333333335, -0.00852713178294584), array([-0.7743398 , -0.55100375]))	False
ENHA_HIF1A;NAA10	8.64355335255811	9.407281774268299e-43	False	((1.1, -0.48604651162790713), array([-0.07756875, -0.97215515]))	False
ENHA_TP53;RPS7	13.3121602982461	6.30976243904918e-84	False	((1.1333333333333335, 0.9124031007751938), array([ 0.15563406, -0.93568802]))	False
ENHA_TP53;MAD2L1BP	13.3121602982461	6.30976243904918e-84	False	((1.1333333333333335, 0.9124031007751938), array([0.39613289, 0.81821787]))	False
ENHA_TP53;OTUB1	21.5674618375632	2.76113946173582e-101	False	((1.1333333333333335, 0.9124031007751938), array([-0.93924612, -0.21842425]))	False
AXIN1;ENHA_ZBTB26	5.62866448329204	2.18280782852782e-25	False	(array([ 0.78150409, -0.45175302]), (1.1333333333333335, 1.0147286821705426))	False
ENHA_THAP11;PCBP1	4.37251796962584	8.15396366585344e-20	False	((1.1, 0.8953488372093021), array([0.97697014, 0.13286531]))	False
ENHA_MYC;PCBP1	5.99609667733572	1.3062664994643e-17	False	((1.1333333333333335, -0.00852713178294584), array([0.97697014, 0.13286531]))	False
ENHA_VDR;SQSTM1	5.55916015999284	7.410957552203731e-20	False	((1.1, 0.9465116279069767), array([-0.72927117,  0.67316461]))	False
ENHA_VDR;FOXO3	5.67888101834855	2.0653259614113197e-18	False	((1.1, 0.9465116279069767), array([-0.16272981, -0.92609739]))	False
