edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
DRAP1;ENHA_FOXK2	3.2909062512328	1.03372678543996e-07	False	(array([-0.25913075,  0.87247004]), (1.1, -0.7024096385542169))	False
BPTF;ENHA_FOXK2	8.95900426538095	4.5512689596908805e-61	False	(array([-0.69053457, -0.74158384]), (1.1, -0.7024096385542169))	False
ENHA_SP1;EPAS1	8.43689054005309	1.53477622092839e-57	False	((1.1, 0.530120481927711), array([-0.83860365,  0.22563462]))	False
ENHA_MAX;EPAS1	15.263159088616	2.36860453819042e-74	False	((1.1, -0.2650602409638554), array([-0.83860365,  0.22563462]))	False
ENHA_IRF7;PIAS4	5.36233422885608	1.37147814824552e-30	False	((1.1, -0.5036144578313253), array([-0.9751213 ,  0.21493666]))	False
ENHA_LEF1;PIAS4	4.79983126106329	2.42744687238309e-26	False	((1.1666666666666667, -0.31807228915662655), array([-0.9751213 ,  0.21493666]))	False
CDKN2C;ENHA_REL	6.26404237661039	3.5769311175401104e-31	False	(array([-0.79350244, -0.59308144]), (1.1333333333333335, 0.3048192771084337))	False
ENHA_REL;POLR1A	6.24689438600726	2.9093011067765197e-28	False	((1.1333333333333335, 0.3048192771084337), array([-0.74711827,  0.52654215]))	False
ENHA_REL;HAT1	6.24689438600726	2.9093011067765197e-28	False	((1.1333333333333335, 0.3048192771084337), array([0.72320471, 0.71000923]))	False
ENHA_REL;MAGOHB	6.24689438600726	2.9093011067765197e-28	False	((1.1333333333333335, 0.3048192771084337), array([-0.68038385, -0.78622427]))	False
ENHA_REL;MRPL10	6.24689438600726	2.9093011067765197e-28	False	((1.1333333333333335, 0.3048192771084337), array([-0.70056996,  0.71189117]))	False
ENHA_REL;NOL9	6.24689438600726	2.9093011067765197e-28	False	((1.1333333333333335, 0.3048192771084337), array([-0.95970084, -0.14344284]))	False
ENHA_REL;EXOSC1	6.24689438600726	2.9093011067765197e-28	False	((1.1333333333333335, 0.3048192771084337), array([ 0.9846084 , -0.01960165]))	False
ENHA_REL;PTGER3	6.24689438600726	2.9093011067765197e-28	False	((1.1333333333333335, 0.3048192771084337), array([ 0.63933504, -0.66162885]))	False
ENHA_REL;TXNL4B	6.00676096186427	3.2673585480819e-28	False	((1.1333333333333335, 0.3048192771084337), array([0.41487793, 0.86560256]))	False
CHCHD2;ENHA_REL	6.24689438600726	2.9093011067765197e-28	False	(array([-0.94473499,  0.36294687]), (1.1333333333333335, 0.3048192771084337))	False
ENHA_REL;EPM2AIP1	9.42986449881919	2.2578839208172997e-56	False	((1.1333333333333335, 0.3048192771084337), array([0.94180867, 0.37628135]))	False
ENHA_REL;POLR2L	9.36393357356666	8.9458982064843e-58	False	((1.1333333333333335, 0.3048192771084337), array([-0.5662621 ,  0.76805601]))	False
ELF1;ENHA_SP1	4.13658151098702	1.95392963424732e-19	False	(array([-0.96355651, -0.07019392]), (1.1, 0.530120481927711))	False
ELF1;ENHA_REL	5.92075350562713	1.34510499066873e-34	False	(array([-0.96355651, -0.07019392]), (1.1333333333333335, 0.3048192771084337))	False
ENHA_TCF7L2;XIAP	6.5262276991236	2.49154982042534e-36	False	((1.1666666666666667, 0.7156626506024097), array([-0.44239051, -0.87089358]))	False
ENHA_TCF7L2;FOXM1	9.44121782712171	4.79401496994613e-66	False	((1.1666666666666667, 0.7156626506024097), array([-0.96964703,  0.25502105]))	False
ENHA_SP1;FOXM1	6.50392338040519	9.72035271583861e-37	False	((1.1, 0.530120481927711), array([-0.96964703,  0.25502105]))	False
ENHA_ZBED1;SORBS3	8.34689339427847	0.0012191827162876	False	((1.1, 0.927710843373494), array([-0.06956295, -0.98069696]))	False
C1orf109;ENHA_REL	6.22320350658689	1.81802327025177e-28	False	(array([ 0.12782987, -0.94709281]), (1.1333333333333335, 0.3048192771084337))	False
C1orf109;ENHA_ZBED1	5.70181621762776	0.000142801660782	False	(array([ 0.12782987, -0.94709281]), (1.1, 0.927710843373494))	False
ENHA_SREBF1;MED6	12.5840321903278	1.77166428422255e-76	False	((1.1666666666666667, 0.5963855421686748), array([-0.95022588, -0.18885226]))	False
ENHA_EGR1;MED6	5.09228882107848	1.2654565478252e-30	False	((1.1333333333333335, -0.9277108433734941), array([-0.95022588, -0.18885226]))	False
CDKN2A;ENHA_EGR1	5.4779526923788	8.276593584853e-34	False	(array([-0.97785793,  0.10815391]), (1.1333333333333335, -0.9277108433734941))	False
CDKN2A;ENHA_YY1	11.4991955769511	2.5821726479705802e-73	False	(array([-0.97785793,  0.10815391]), (1.1666666666666667, 0.9144578313253011))	False
ENHA_YY1;SMURF2	11.2242172776852	1.77104501593701e-74	False	((1.1666666666666667, 0.9144578313253011), array([0.97881146, 0.08305507]))	False
ENHA_TEAD2;ORC4	6.30236755741016	1.08122380980682e-32	False	((1.1333333333333335, 0.7421686746987952), array([-0.73272368,  0.6655632 ]))	False
ENHA_TCF4;ORC4	4.35678762419675	1.25213787719455e-13	False	((1.1, 0.6891566265060243), array([-0.73272368,  0.6655632 ]))	False
CHAF1A;ENHA_REL	6.51150207251686	5.31925115104212e-31	False	(array([ 0.95226968, -0.24934329]), (1.1333333333333335, 0.3048192771084337))	False
