edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
CSNK2B;ENHA_CLOCK	7.86527946162434	1.67311489638996e-45	False	(array([-0.47568767,  0.74645748]), (1.1666666666666667, -0.9584795321637427))	False
CSNK2B;ENHA_TFAP2A	5.74017232114476	1.95639475467135e-24	False	(array([-0.47568767,  0.74645748]), (1.1333333333333335, 0.7654970760233919))	False
ENHA_FOSL2;RPL30	5.12888317866664	4.552484381112651e-19	False	((1.1666666666666667, -0.6883040935672515), array([-0.86674212,  0.08820356]))	False
CEP70;ENHA_ZNF136	8.62038183160487	3.21448984574062e-60	False	(array([-0.31382896,  0.79215013]), (1.1, 1.0228070175438595))	False
ENHA_SOX4;SDCBP	8.96689710632724	2.2906958970969202e-63	False	((1.1666666666666667, 0.5467836257309941), array([-0.84750785,  0.20794372]))	False
ENHA_TFCP2;SDCBP	8.6926591548395	2.07220064328898e-37	False	((1.1, 0.7912280701754386), array([-0.84750785,  0.20794372]))	False
EAF1;ENHA_TFCP2	9.71442387509309	1.0358812255539101e-39	False	(array([0.41605138, 0.92744965]), (1.1, 0.7912280701754386))	False
ENHA_CREB1;PBX2	2.64412335046707	4.18027163137108e-05	False	((1.1, -0.9456140350877194), array([0.69712297, 0.73910395]))	False
ATF7IP;ENHA_CREB1	24.9493467564086	3.40891348616217e-88	False	(array([-0.68392632, -0.78968144]), (1.1, -0.9456140350877194))	False
ATF7IP;ENHA_SP1	6.52925376469624	7.038225473037001e-46	False	(array([-0.68392632, -0.78968144]), (1.1, 0.5596491228070175))	False
ENHA_CREB1;POGZ	24.5268325119682	6.36204940362332e-85	False	((1.1, -0.9456140350877194), array([-0.96715066, -0.15299241]))	False
ENHA_SP1;POGZ	13.3765115434555	7.72468449330192e-42	False	((1.1, 0.5596491228070175), array([-0.96715066, -0.15299241]))	False
CCNG1;ENHA_NFATC4	7.95342965690156	5.81163877586877e-53	False	(array([ 0.98197494, -0.02811776]), (1.1333333333333335, -0.00643274853801179))	False
ENHA_HOXC4;HTT	6.52549282042306	8.65036836928434e-33	False	((1.1666666666666667, -0.4953216374269006), array([-0.95711842,  0.3612405 ]))	False
ENHA_TCF7L2;FOXM1	9.44121782712171	4.79401496994613e-66	False	((1.1333333333333335, 0.7269005847953216), array([-0.55629124,  0.78649067]))	False
ENHA_PBX2;SMYD3	3.69663708714798	4.3101528258553696e-12	False	((1.1333333333333335, 0.22514619883040932), array([ 0.92550512, -0.3223206 ]))	False
ENHA_MEF2C;MAPK7	1.94053871929435	0.0002802596043621	False	((1.1666666666666667, -0.14795321637426906), array([-0.98795673,  0.21718788]))	False
ENHA_NFE2L2;MAPK7	2.78255919224685	4.05468970245319e-06	False	((1.1666666666666667, 0.006432748538011568), array([-0.98795673,  0.21718788]))	False
ENHA_MEF2A;MAPK7	1.86169278248522	0.0011356024050771	False	((1.1333333333333335, -0.16081871345029242), array([-0.98795673,  0.21718788]))	False
