protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
ENHA_TEAD3	True	False	False	1.1333333333333335	0.7948905109489051	3	-1.73704433724737	3.162597211463e-40	False											5.10675044158887	6.30527449709525e-32
ENHA_EHF	True	False	False	1.1666666666666667	-0.827007299270073	3	1.88526498951326	2.4863645701402698e-185	False											18.7914650259479	4.54000863808723e-60
ENHA_HOXA5	True	False	False	1.1333333333333335	-0.40948905109489053	1	0.226079275894766	0.66960623720912	False											7.17627272958737	1.33296551187361e-35
ENHA_STAT3	True	False	False	1.1666666666666667	0.7145985401459853	35	-0.13163942522722	0.0914843663541713	False											7.48617618390881	9.748859651912791e-52
ENHA_MAZ	True	False	False	1.1333333333333335	-0.0722627737226278	4	1.17636897308062	2.95636464524114e-88	False											9.903474486748655	1.5213398006923896e-59
ENHA_GATA6	True	False	False	1.1666666666666667	-0.5379562043795622	1	-1.40403062398768	1.91110113852165e-08	False											4.40078880895351	7.249694985161769e-26
ENHA_RFX3	True	False	False	1.1333333333333335	0.4576642335766423	3	1.29518564494931	2.61532881750928e-09	False											8.36246731975799	7.53828297541665e-59
ENHA_TEAD1	True	False	False	1.1666666666666667	0.7627737226277371	4	-3.09819901379961	1.5394834772998e-296	False											11.613864993263501	7.574061349792315e-71
ENHA_NFIC	True	False	False	1.1	0.1043795620437955	3	1.96587754562413	4.1547395769726297e-128	False											4.61862747884078	1.2792846942036e-22
ENHA_MSX1	True	False	False	1.1666666666666667	-0.008029197080291928	2	4.2854018223603	4.47639393498334e-27	False											5.942366309161905	1.4184860525693155e-21
ENHA_KLF4	True	False	False	1.1333333333333335	-0.21678832116788327	9	-4.0236383329462	1.2985292682091302e-211	False											40.5777002046527	1.4773155389816501e-52
ENHA_CEBPB	True	False	False	1.1666666666666667	-0.9715328467153286	17	-1.24764079331658	9.42804687986243e-41	False											9.33796501371915	5.5060931806428e-50
ENHA_MYC	True	False	False	1.1666666666666667	0.04014598540145986	93	0.678826795642739	2.0942350848026002e-26	False											6.34891024974029	2.56427660801581e-34
ENHA_FOXP1	True	False	False	1.1333333333333335	-0.6021897810218979	5	1.23058638748909	9.34625524205785e-17	False											17.2032372890039	2.58170257585212e-39
ENHA_EGR1	True	False	False	1.1333333333333335	-0.8430656934306571	13	-3.04567725393117	0.0	False											14.276480275435	2.79012210975006e-59
ENHA_MAF	True	False	False	1.1	-0.13649635036496355	2	4.90755187657154	5.48369160876712e-20	False											6.008039283250055	1.5706147327914468e-43
ENHA_PRDM1	True	False	False	1.1	0.34525547445255467	3	-6.53099636690485	2.85150155789745e-13	False											14.7962536216126	4.69189029392036e-39
ENHA_KLF11	True	False	False	1.1666666666666667	-0.2489051094890512	4	-0.441334750720284	0.0038049154602967	False											9.889299993924205	6.229293584387136e-62
ENHA_HES1	True	False	False	1.1666666666666667	-0.48978102189781025	5	-3.39534238338495	1.54205368948807e-57	False											5.31876644657014	3.34680665932959e-33
ENHA_JDP2	True	False	False	1.1333333333333335	-0.31313868613138696	2	-0.440866533589643	0.0002382631203851	False											6.9450884082148	2.9485596769415872e-46
ENHA_KLF9	True	False	False	1.1333333333333335	-0.16861313868613148	1	0.780085327606089	4.63130065865619e-16	False											36.196301926546	4.97679309368354e-57
ENHA_NFATC4	True	False	False	1.1333333333333335	0.0722627737226278	7	-0.710503498140033	0.0854050478704199	False											7.21137471977675	1.6849246795143e-52
ENHA_SOX15	True	False	False	1.1	0.5861313868613138	1	-4.82721057658409	9.531385000685601e-86	False											5.00710898595701	4.62288525765009e-28
ENHA_FOXO3	True	False	False	1.1666666666666667	-0.6343065693430658	19	1.24156433831413	4.17412683231984e-59	False											6.56890679851502	1.28453243327582e-46
ENHA_SRF	True	False	False	1.1	0.6824817518248174	10	-0.846050153224634	1.6988848194520402e-17	False											8.10940765017665	5.77084569556457e-57
ENHA_HIC2	True	False	False	1.1666666666666667	-0.44160583941605847	1	-0.742373387918475	0.0050959680607574	False											9.61194590150762	5.82610295555706e-58
ENHA_RBPJ	True	False	False	1.1	0.39343065693430646	19	0.115047690168036	0.250723186308428	False											7.09051837735177	1.61543298901306e-50
ENHA_ZNF148	True	False	False	1.1666666666666667	1.051824817518248	6	-0.834924716402328	2.2398601186884702e-14	False											19.9130446093309	2.689251886084491e-64
ENHA_PLAG1	True	False	False	1.1333333333333335	0.26496350364963495	2	-6.54340952873669	2.50212753156315e-17	False											11.766386962257709	1.395322721179162e-44
ENHA_JUND	True	False	False	1.1	-0.281021897810219	9	1.49686913023121	2.5156694931318598e-49	False											9.29454219907272	5.77247879522652e-62
ENHA_PRDM4	True	False	False	1.1333333333333335	0.36131386861313874	1	-1.11032437821805	2.54671140550143e-21	False											12.5654373985288	3.4350390548619898e-71
ENHA_ELF3	True	False	False	1.1333333333333335	-0.7948905109489052	6	1.20019564579332	1.62568910285003e-17	False											8.113510763322026	1.76031849285162e-33
ENHA_SP3	True	False	False	1.1	0.6343065693430656	2	-0.775224946273101	3.1953368976117602e-21	False											19.38430313833065	3.820720014108534e-67
ENHA_NR2F1	True	False	False	1.1	0.2007299270072993	2	2.15204275920652	0.261152651338228	False											22.0300656358455	7.201319396608442e-53
ENHA_TGIF1	True	False	False	1.1	0.8751824817518248	8	-1.20350404197994	3.7085419261577503e-25	False											7.3641723775683	3.540104455064223e-53
ENHA_TP53	True	False	False	1.1	0.9233576642335768	77	0.19430270080352	0.0080827699159202	False											11.4757412059888	1.72211977433148e-73
ENHA_ATF2	True	False	False	1.1333333333333335	-1.0839416058394162	40	-1.17700877218428	6.62215113985468e-25	False											9.850227843701305	1.1559113717429966e-66
ENHA_NFYA	True	False	False	1.1	0.1525547445255473	10	-0.0915135849268477	0.47203848786843	False											10.0273265191952	3.0835979438825303e-65
ENHA_ZEB1	True	False	False	1.1	1.0197080291970804	7	-0.292547712357605	0.878084518955477	False											4.7389233825288	2.62385593121923e-33
ENHA_RFX1	True	False	False	1.1	0.44160583941605847	5	0.448877259836791	0.015588998058263	False											7.69010952880806	1.71338816709603e-55
ENHA_HES6	True	False	False	1.1	-0.4737226277372264	1	2.39948862765008	4.90671225291565e-102	False											6.7370151991155	2.15310462657921e-42
ENHA_TFAP2C	True	False	False	1.1	0.827007299270073	7	-0.853382865494771	5.1225313213023e-10	False											10.6209025523755	2.5701375143443797e-55
ENHA_NR2C1	True	False	False	1.1666666666666667	0.18467153284671523	3	-0.0506767330496537	0.792328041497245	False											6.49798529208241	1.49285401621424e-47
ENHA_SP2	True	False	False	1.1666666666666667	0.6182481751824818	4	-0.0147266859935625	0.930346069146716	False											44.913890924459295	5.6157836667173955e-50
ENHA_MAX	True	False	False	1.1	-0.08832116788321165	21	0.371354138784978	0.0003333213229736	False											8.20257754943461	7.54619276751532e-59
ENHA_ATF6	True	False	False	1.1666666666666667	-1.0678832116788322	4	-0.986086705319257	9.6740881990731e-29	False											3.364337387008325	3.6057763039891726e-10
ENHA_GABPA	True	False	False	1.1	-0.57007299270073	6	1.45005565467442	2.0852722753028797e-36	False											14.356002595032415	1.2730829163697603e-55
ENHA_PPARG	True	False	False	1.1666666666666667	0.3291970802919708	23	-1.40165572190257	4.78642753115274e-07	False											6.68554942770888	2.31394381468755e-47
ENHA_MNT	True	False	False	1.1333333333333335	-0.024087591240876005	3	1.33473747373846	2.7998515649487704e-25	False											6.93629682224884	8.7088740051303e-42
ENHA_KLF6	True	False	False	1.1	-0.18467153284671534	5	-3.57376949918831	9.94736614463194e-290	False											7.86471716249264	3.00713033136882e-42
ENHA_SP1	True	False	False	1.1333333333333335	0.6021897810218977	56	-0.733707104214519	4.5131323926585794e-18	False											13.92291458794765	2.1750798948095552e-39
ENHA_STAT1	True	False	False	1.1333333333333335	0.6985401459854015	22	-4.62037343801228	3.18474888731901e-209	False											17.5796050164966	3.0151046460572753e-54
ENHA_FOXK1	True	False	False	1.1666666666666667	-0.6824817518248176	12	0.574039276976994	4.44166865271061e-09	False											6.5909331024926345	2.366104300252242e-43
ENHA_RREB1	True	False	False	1.1	0.48978102189781025	3	-0.0735253190793003	0.467070376592638	False											41.4653013963198	2.26597569142092e-56
ENHA_NR3C2	True	False	False	1.1666666666666667	0.232846715328467	2	5.68499148783711	4.7048748250575004e-20	False											5.75820149116233	3.1470252968867503e-21
ENHA_POU2F2	True	False	False	1.1	0.2970802919708029	4	0.0211567803891983	0.984168727472528	False											5.851701435236085	1.0394272304949682e-41
ENHA_ZNF740	True	False	False	1.1666666666666667	1.1	1	0.193961958381287	0.0628387066614002	False											17.7531575312765	1.09409240080797e-63
ENHA_FOXP3	True	False	False	1.1666666666666667	-0.5861313868613139	7	2.39270033854985	6.48198825208527e-06	False											3.43025957012065	0.0003068523215148
ENHA_EBF3	True	False	False	1.1	-0.8591240875912409	1	8.53327243505933	7.20678671088827e-08	False											6.27969973956908	8.06158011926766e-45
ENHA_LEF1	True	False	False	1.1666666666666667	-0.15255474452554751	7	1.16070839588944	0.107054036289159	False											5.79743594380712	4.17188610029116e-42
ENHA_POU2F1	True	False	False	1.1666666666666667	0.281021897810219	11	-0.0730220925286118	0.627787826626805	False											4.72694874766703	9.897308102460209e-34
ENHA_MAFK	True	False	False	1.1666666666666667	-0.10437956204379573	1	0.564777982067179	2.74057634209247e-08	False											7.69962161330238	1.44187579755416e-32
ENHA_KLF2	True	False	False	1.1	-0.23284671532846724	5	2.91214006178269	1.1394009815664e-06	False											19.476853193113	1.92587002565418e-56
ENHA_NFKB1	True	False	False	1.1666666666666667	0.13649635036496344	29	-1.14746090520674	3.71257051919243e-33	False											8.09462136998911	3.63317632468599e-44
ENHA_BACH1	True	False	False	1.1	-1.0518248175182483	1	-1.45059197892293	2.8452302312222497e-33	False											4.85453706819309	7.92024848963651e-35
ENHA_NFIB	True	False	False	1.1666666666666667	0.08832116788321165	4	-0.456247574244742	5.1950932621203e-05	False											4.13779456628709	7.22166260766691e-27
ENHA_MZF1	True	False	False	1.1	0.056204379562043716	3	2.70523955303638	7.14341823529132e-60	False											8.51886288095102	6.81788158367348e-59
ENHA_CLOCK	True	False	False	1.1333333333333335	-0.9394160583941606	4	-1.04774665164378	1.61282064181663e-22	False											6.88269004886212	5.696430674495916e-38
ENHA_HEY1	True	False	False	1.1333333333333335	-0.45766423357664243	5	0.945706919884545	0.333707818802522	False											6.17341509442076	1.9780466334324602e-20
ENHA_KLF5	True	False	False	1.1666666666666667	-0.2007299270072993	23	-5.67652439532414	1.21080876011697e-253	False											33.807282899385	1.02776365695544e-61
ENHA_ETV4	True	False	False	1.1666666666666667	-0.7306569343065694	1	-4.11796738052689	1.1065726620988e-30	False											13.7078685502786	7.69871400818655e-65
ENHA_FOXA1	True	False	False	1.1333333333333335	-0.6985401459854015	9	5.7014164002563	0.0	False											7.08187863083847	2.55548331695815e-45
ENHA_THAP11	True	False	False	1.1666666666666667	0.9072992700729925	6	0.501776528639501	0.0004718146679075	False											9.42474421368188	2.26668075588166e-55
