edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
ENHA_ZBTB14;PNKP	3.36454926172619	4.71422780613783e-05	False	((1.1, 0.9496894409937888), array([-0.98020924, -0.24942682]))	False
DPY30;ENHA_FOSL2	3.70741752898081	0.0010987052668878	False	(array([-0.700683  , -0.73323516]), (1.1, -0.6900621118012422))	False
CCNA2;ENHA_SP1	6.64954501636327	3.5355370016557504e-45	False	(array([-0.81256494,  0.31156807]), (1.1333333333333335, 0.5944099378881988))	False
CCNA2;ENHA_TP73	10.5826473143694	1.54551722375511e-71	False	(array([-0.81256494,  0.31156807]), (1.1, 0.8677018633540374))	False
ENHA_FOSL2;RPL30	5.12888317866664	4.552484381112651e-19	False	((1.1, -0.6900621118012422), array([-0.97511357,  0.22150716]))	False
ENHA_NFKB2;RPL30	4.60856863587456	9.283978961262139e-11	False	((1.1, 0.047826086956521685), array([-0.97511357,  0.22150716]))	False
ENHA_HINFP;MBD2	6.71606780682039	2.1955927868982402e-14	False	((1.1333333333333335, -0.5124223602484472), array([0.48873272, 0.8914687 ]))	False
ENHA_RBPJ;MBD2	7.28443514987365	3.9581231530725895e-42	False	((1.1333333333333335, 0.3484472049689442), array([0.48873272, 0.8914687 ]))	False
ENHA_SIX1;EYA2	5.98139870703345	1.2042896719235399e-36	False	((1.1, 0.49875776397515525), array([-0.63836128, -0.82121692]))	False
CSNK2B;ENHA_CLOCK	7.86527946162434	1.67311489638996e-45	False	(array([-0.70261511,  0.71110068]), (1.1666666666666667, -0.9906832298136646))	False
ENHA_MAX;EPAS1	15.263159088616	2.36860453819042e-74	False	((1.1, -0.19813664596273295), array([ 0.6699038 , -0.63303833]))	False
ENHA_ARNT2;EPAS1	6.79464549766348	2.25461365621576e-44	False	((1.1333333333333335, -1.0863354037267081), array([ 0.6699038 , -0.63303833]))	False
ENHA_NR3C1;NR2F2	4.60856863587456	9.283978961262139e-11	False	((1.1333333333333335, 0.14347826086956528), array([0.94323965, 0.37213807]))	False
AGTRAP;ENHA_PBX3	2.91540788702019	1.6362584269764701e-09	False	(array([-0.58452924,  0.75436854]), (1.1333333333333335, 0.2254658385093169))	False
ENHA_NR3C1;TXN2	9.3657045590397	1.48020612160079e-64	False	((1.1333333333333335, 0.14347826086956528), array([ 0.91853465, -0.35520172]))	False
ENHA_ZBTB14;TXN2	3.48835261969331	4.73594653789877e-06	False	((1.1, 0.9496894409937888), array([ 0.91853465, -0.35520172]))	False
ENHA_SREBF1;MED6	12.5840321903278	1.77166428422255e-76	False	((1.1, 0.6627329192546585), array([-0.96884916,  0.26245779]))	False
ENHA_EGR1;MED6	5.09228882107848	1.2654565478252e-30	False	((1.1, -0.8540372670807455), array([-0.96884916,  0.26245779]))	False
ENHA_ESR2;PELP1	5.24410261282331	7.25508923982027e-37	False	((1.1, -0.7720496894409938), array([ 0.16004352, -0.94285687]))	False
ENHA_GATA6;KPNA3	4.40078880895351	7.249694985161769e-26	False	((1.1333333333333335, -0.6354037267080745), array([-0.95485391, -0.16657983]))	False
EAF1;ENHA_TFCP2	9.71442387509309	1.0358812255539101e-39	False	(array([ 0.71039219, -0.53796902]), (1.1, 0.7857142857142858))	False
ENHA_ELK4;SIRT7	7.75864389093652	3.32379860224127e-48	False	((1.1666666666666667, -0.7857142857142858), array([0.97825303, 0.10187385]))	False
ENHA_MZF1;SCAND1	3.72618137514754	1.36741930075158e-14	False	((1.1666666666666667, -0.047826086956521685), array([-0.77197438,  0.6201557 ]))	False
PROM_ZNF449;SCAND1	2.51253896036198	2.5378129977914e-08	False	((-1.1666666666666667, 0.9900000000000002), array([-0.77197438,  0.6201557 ]))	False
ENHA_RXRB;NR1H3	7.13833326862643	9.74376636924994e-05	False	((1.1666666666666667, 0.4850931677018635), array([0.6471432 , 0.68881647]))	False
ENHA_RXRB;TFCP2	2.96278442521241	0.0001896008665539	False	((1.1666666666666667, 0.4850931677018635), array([0.92272602, 0.29159436]))	False
ENHA_YY1;TFCP2	3.31871849872969	3.90545585145102e-06	False	((1.1666666666666667, 0.9360248447204969), array([0.92272602, 0.29159436]))	False
ENHA_MLX;MNT	5.57873976641218	1.41477326273739e-05	False	((1.1333333333333335, -0.10248447204968947), array([-0.07871468,  0.98577314]))	False
ENHA_YY1;SAP30	5.19136714413284	6.08513807625936e-07	False	((1.1666666666666667, 0.9360248447204969), array([0.65381947, 0.61823647]))	False
ENHA_SP1;HSP90AA1	13.5915579045533	9.78705768360931e-52	False	((1.1333333333333335, 0.5944099378881988), array([-0.66657745,  0.7839333 ]))	False
ENHA_NR3C1;HSP90AA1	12.0967327400173	9.94790169070285e-74	False	((1.1333333333333335, 0.14347826086956528), array([-0.66657745,  0.7839333 ]))	False
ENHA_PPARD;HSP90AA1	9.00422072697877	1.65221214109654e-63	False	((1.1, 0.2937888198757763), array([-0.66657745,  0.7839333 ]))	False
ENHA_THAP11;PSMC5	10.8543175840959	7.056570417156511e-63	False	((1.1, 0.8267080745341615), array([0.96177436, 0.12266348]))	False
ENHA_THRB;PSMC5	8.39512537857666	5.50806567199259e-60	False	((1.1333333333333335, 0.8403726708074535), array([0.96177436, 0.12266348]))	False
ENHA_SP1;PSMC5	12.3800907208953	2.1758132150607e-54	False	((1.1333333333333335, 0.5944099378881988), array([0.96177436, 0.12266348]))	False
ENHA_THRB;TRIP4	5.82640754108372	9.247954552637549e-33	False	((1.1333333333333335, 0.8403726708074535), array([-0.88439081, -0.11176421]))	False
ENHA_NFKB1;TRIP4	4.18303051687796	5.27179722983486e-25	False	((1.1666666666666667, 0.03416149068322971), array([-0.88439081, -0.11176421]))	False
ENHA_REL;NEDD9	6.70443563709719	2.05314299014919e-31	False	((1.1666666666666667, 0.36211180124223596), array([-0.8612642 ,  0.59255773]))	False
ENHA_TCF3;NEDD9	4.19759608507173	5.68123992892429e-16	False	((1.1, 0.7037267080745342), array([-0.8612642 ,  0.59255773]))	False
ENHA_NFKB2;IKBKE	3.76674009464072	9.264825440351169e-11	False	((1.1, 0.047826086956521685), array([-0.66039485, -0.7475069 ]))	False
ENHA_RELA;IKBKE	4.79712686855698	2.62403818849391e-08	False	((1.1, 0.37577639751552794), array([-0.66039485, -0.7475069 ]))	False
CGGBP1;ENHA_REL	4.53752990892965	3.26238163583392e-08	False	(array([-0.86286433,  0.50536639]), (1.1666666666666667, 0.36211180124223596))	False
ENHA_RELA;KDM2A	5.06217385388258	3.1333091401870397e-12	False	((1.1, 0.37577639751552794), array([0.43836011, 0.89349487]))	False
DRAP1;ENHA_NFYB	5.15890494917289	2.85083214936478e-06	False	(array([ 0.37360932, -0.90320556]), (1.1666666666666667, 0.07515527950310563))	False
ENHA_REL;PRDM10	5.77430424588205	0.0003095300421167	False	((1.1666666666666667, 0.36211180124223596), array([-0.95924939, -0.31381318]))	False
BRMS1;ENHA_RELA	6.14168872810631	6.45981295949353e-06	False	(array([0.95340376, 0.02903114]), (1.1, 0.37577639751552794))	False
ENHA_TCF7L2;FOXM1	9.44121782712171	4.79401496994613e-66	False	((1.1666666666666667, 0.7310559006211181), array([-0.88206063, -0.4259219 ]))	False
ENHA_SP1;FOXM1	6.50392338040519	9.72035271583861e-37	False	((1.1333333333333335, 0.5944099378881988), array([-0.88206063, -0.4259219 ]))	False
ELF1;ENHA_SP1	4.13658151098702	1.95392963424732e-19	False	(array([0.19236144, 0.97217322]), (1.1333333333333335, 0.5944099378881988))	False
ELF1;ENHA_REL	5.92075350562713	1.34510499066873e-34	False	(array([0.19236144, 0.97217322]), (1.1666666666666667, 0.36211180124223596))	False
ENHA_REL;EPM2AIP1	9.42986449881919	2.2578839208172997e-56	False	((1.1666666666666667, 0.36211180124223596), array([ 0.11419337, -0.99039525]))	False
ENHA_MAX;TRRAP	8.20257754943461	7.54619276751532e-59	False	((1.1, -0.19813664596273295), array([ 0.74175561, -0.62365325]))	False
ENHA_E2F4;TRRAP	5.29183759785145	1.63527607201175e-28	False	((1.1, -0.8950310559006212), array([ 0.74175561, -0.62365325]))	False
ENHA_E2F6;YAF2	3.67402529606804	5.37029566413716e-17	False	((1.1333333333333335, -0.8813664596273293), array([ 0.0999998 , -0.95304465]))	False
ENHA_YY1;YAF2	6.35608768830874	1.27472513232774e-46	False	((1.1666666666666667, 0.9360248447204969), array([ 0.0999998 , -0.95304465]))	False
ENHA_MGA;YAF2	5.50683149213121	4.5157744668719495e-36	False	((1.1666666666666667, -0.1298136645962733), array([ 0.0999998 , -0.95304465]))	False
ENHA_E2F6;RYBP	4.74026084985469	2.29267944354024e-32	False	((1.1333333333333335, -0.8813664596273293), array([-0.78294322, -0.67632147]))	False
ENHA_YY1;RYBP	6.4431274552884	2.90117231226652e-47	False	((1.1666666666666667, 0.9360248447204969), array([-0.78294322, -0.67632147]))	False
ENHA_MGA;RYBP	5.82372358134079	4.7729869313358e-40	False	((1.1666666666666667, -0.1298136645962733), array([-0.78294322, -0.67632147]))	False
ENHA_E2F3;RYBP	5.31758787561383	5.2195595894235004e-18	False	((1.1666666666666667, -0.9086956521739131), array([-0.78294322, -0.67632147]))	False
ATF6;ENHA_YY1	2.49668027879666	2.5836031047693e-05	False	(array([ 0.07206272, -0.99605802]), (1.1666666666666667, 0.9360248447204969))	False
ATF6;ENHA_CREB1	3.81362632169297	1.7329297632777201e-10	False	(array([ 0.07206272, -0.99605802]), (1.1, -0.9770186335403728))	False
ATF6;ENHA_NFYC	4.04686223277273	2.3278611859244497e-11	False	(array([ 0.07206272, -0.99605802]), (1.1, 0.0888198757763976))	False
ENHA_E2F3;L3MBTL3	4.80403441611911	0.0017553951778813	False	((1.1666666666666667, -0.9086956521739131), array([-0.76858226,  0.55572004]))	False
CREM;ENHA_CREB1	4.45010232175615	6.45975273507433e-10	False	(array([-0.92854012,  0.14370713]), (1.1, -0.9770186335403728))	False
ENHA_E2F6;KDM5C	6.09472788545093	1.22090593413416e-44	False	((1.1333333333333335, -0.8813664596273293), array([0.86312526, 0.55304132]))	False
ENHA_REST;KDM5C	8.94678429051152	1.32976437533856e-50	False	((1.1333333333333335, 0.3894409937888199), array([0.86312526, 0.55304132]))	False
ENHA_MGA;KDM5C	3.94162105061896	6.42477714510006e-20	False	((1.1666666666666667, -0.1298136645962733), array([0.86312526, 0.55304132]))	False
ENHA_MAX;KDM5C	4.1433783994083	1.66896296019522e-25	False	((1.1, -0.19813664596273295), array([0.86312526, 0.55304132]))	False
BPTF;ENHA_MAZ	4.77932695280407	2.83856478902029e-13	False	(array([0.42126232, 0.85048819]), (1.1333333333333335, -0.18447204968944098))	False
ATF7IP;ENHA_SP1	6.52925376469624	7.038225473037001e-46	False	(array([-0.9776521 ,  0.01654047]), (1.1333333333333335, 0.5944099378881988))	False
ATF7IP;ENHA_CREB1	24.9493467564086	3.40891348616217e-88	False	(array([-0.9776521 ,  0.01654047]), (1.1, -0.9770186335403728))	False
COMMD1;ENHA_E2F6	6.53646123689742	1.9329594911773403e-46	False	(array([0.45156144, 0.73772388]), (1.1333333333333335, -0.8813664596273293))	False
COMMD1;ENHA_NFKB1	8.09462136998911	1.1793770518554399e-42	False	(array([0.45156144, 0.73772388]), (1.1666666666666667, 0.03416149068322971))	False
COMMD8;ENHA_E2F6	6.31124117693728	1.62986286636843e-45	False	(array([-0.34337605,  0.94562458]), (1.1333333333333335, -0.8813664596273293))	False
COMMD8;ENHA_NFKB1	8.09462136998911	1.1793770518554399e-42	False	(array([-0.34337605,  0.94562458]), (1.1666666666666667, 0.03416149068322971))	False
COMMD4;ENHA_E2F6	6.31124117693728	1.62986286636843e-45	False	(array([ 0.4241724 , -0.76129298]), (1.1333333333333335, -0.8813664596273293))	False
COMMD4;ENHA_NFKB1	8.09462136998911	1.1793770518554399e-42	False	(array([ 0.4241724 , -0.76129298]), (1.1666666666666667, 0.03416149068322971))	False
COMMD6;ENHA_E2F6	6.04167644835975	5.97849459492117e-44	False	(array([0.23136526, 0.88658525]), (1.1333333333333335, -0.8813664596273293))	False
COMMD6;ENHA_NFKB1	8.09462136998911	1.1793770518554399e-42	False	(array([0.23136526, 0.88658525]), (1.1666666666666667, 0.03416149068322971))	False
ENHA_TP53;TCF4	3.85208223103221	1.14913940647018e-08	False	((1.1666666666666667, 0.8540372670807455), array([-0.94888207, -0.26763254]))	False
ENHA_RELA;TCF4	5.24100311981978	5.96320069823368e-08	False	((1.1, 0.37577639751552794), array([-0.94888207, -0.26763254]))	False
ENHA_MYC;TCF12	6.66998390939279	8.87085830010277e-39	False	((1.1333333333333335, -0.06149068322981366), array([ 0.33610956, -0.94061022]))	False
ENHA_GLI3;MED12	4.15592111631408	1.08148260353955e-23	False	((1.1666666666666667, -0.6217391304347827), array([-0.89620062,  0.29457052]))	False
ENHA_VDR;MED12	5.88836593559841	1.98023551457346e-34	False	((1.1, 0.9086956521739129), array([-0.89620062,  0.29457052]))	False
ENHA_SREBF1;MED12	4.33410651421293	3.91214950421182e-25	False	((1.1, 0.6627329192546585), array([-0.89620062,  0.29457052]))	False
ENHA_ESR2;MED12	4.64049627341767	3.24268554689969e-29	False	((1.1, -0.7720496894409938), array([-0.89620062,  0.29457052]))	False
ENHA_SOX9;MED12	6.1015020632469	2.14928540562557e-25	False	((1.1, 0.5807453416149069), array([-0.89620062,  0.29457052]))	False
ENHA_HIF1A;MED12	5.71555990414469	2.0397999902643502e-19	False	((1.1, -0.5260869565217392), array([-0.89620062,  0.29457052]))	False
