Gene	edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
EWSR1	CCNG1;ENHA_NFATC4	2.10010856718058	3.39104800508225e-12	False	(array([-0.35424422,  0.82150446]), (1.1, -0.10000000000000009))	False
EWSR1	ENHA_FOXK1;RBL2	2.10609148925664	3.16924434812933e-11	False	((1.1666666666666667, -0.7222222222222223), array([-0.85553786, -0.40741675]))	False
EWSR1	ENHA_CTCF;SMC1A	1.84248588585259	0.0005915127249362	False	((1.1333333333333335, -0.9444444444444445), array([-0.3781329 ,  0.81116028]))	False
EWSR1	ENHA_FOXK1;SAP30	1.95713767388591	0.0063396619885097	False	((1.1666666666666667, -0.7222222222222223), array([-0.62145765,  0.7706526 ]))	False
EWSR1	BAP1;ENHA_FOXK1	2.35974050143521	3.1362285115030197e-16	False	(array([-0.97199993,  0.21669732]), (1.1666666666666667, -0.7222222222222223))	False
EWSR1	ENHA_FOXK1;RNPS1	2.1435521725331	4.7700700933193196e-11	False	((1.1666666666666667, -0.7222222222222223), array([-0.82549186,  0.25050461]))	False
EWSR1	ENHA_TCF3;MAPKAPK2	2.27280560776615	9.84781275014615e-15	False	((1.1333333333333335, 0.7222222222222221), array([0.47363728, 0.90306496]))	False
EWSR1	ENHA_STAT3;MAPKAPK2	2.54591270750202	2.8034967175472598e-18	False	((1.1666666666666667, 0.6777777777777778), array([0.47363728, 0.90306496]))	False
EWSR1	BHLHE40;ENHA_TP53	2.58737858391094	5.26018964946332e-21	False	(array([0.75567752, 0.68351789]), (1.1333333333333335, 0.922222222222222))	False
EWSR1	BHLHE40;ENHA_TCF3	2.22209832560473	1.16370802880166e-14	False	(array([0.75567752, 0.68351789]), (1.1333333333333335, 0.7222222222222221))	False
EWSR1	BHLHE40;ENHA_STAT3	2.3877367601705	2.4723429681699103e-15	False	(array([0.75567752, 0.68351789]), (1.1666666666666667, 0.6777777777777778))	False
EWSR1	ARNT;ENHA_CREB1	2.40783893876077	9.59919087166023e-10	False	(array([-0.68893715,  0.72087117]), (1.1, -0.9666666666666668))	False
EWSR1	ENHA_AR;NONO	2.06748730227259	4.57173065367357e-06	False	((1.1, -1.1), array([ 0.56244989, -0.73528751]))	False
EWSR1	ENHA_AR;LCOR	3.27148227489389	1.6235640079031999e-31	False	((1.1, -1.1), array([0.47432003, 0.8329478 ]))	False
EWSR1	ENHA_TCF4;TRIM24	2.03592535625302	4.33080926974799e-07	False	((1.1666666666666667, 0.7444444444444445), array([0.97123774, 0.30681709]))	False
EWSR1	ENHA_AR;TRIM24	2.2741075009946	2.63803539103225e-13	False	((1.1, -1.1), array([0.97123774, 0.30681709]))	False
