edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
ENHA_STAT3;KHDRBS1	7.59025018676249	4.3735335858208e-52	False	((1.1666666666666667, 0.6857142857142857), array([-0.98331904, -0.2411938 ]))	False
EIF1AD;ENHA_STAT1	8.77974644567287	1.74049299764295e-60	False	(array([-0.68136565, -0.7510027 ]), (1.1333333333333335, 0.6714285714285715))	False
CEBPG;ENHA_ATF3	9.69261143508011	1.23909729387343e-53	False	(array([-0.81968431,  0.29735161]), (1.1666666666666667, -1.0714285714285716))	False
CEBPG;ENHA_KLF5	6.90881368577564	5.49052844217668e-45	False	(array([-0.81968431,  0.29735161]), (1.1666666666666667, -0.2571428571428571))	False
ENHA_STAT3;NXT2	3.76733616863009	4.58613174591746e-06	False	((1.1666666666666667, 0.6857142857142857), array([-0.97334641,  0.23972134]))	False
ENHA_HOXC4;HTT	6.52549282042306	8.65036836928434e-33	False	((1.1666666666666667, -0.4285714285714286), array([-0.81088621, -0.56719745]))	False
ENHA_SP1;HTT	5.19044660475648	2.27328177938766e-13	False	((1.1, 0.5714285714285714), array([-0.81088621, -0.56719745]))	False
ENHA_STAT1;PRKCD	27.638498020707	2.67560023907801e-68	False	((1.1333333333333335, 0.6714285714285715), array([-0.76148988,  0.52025848]))	False
ENHA_SP1;PRKCD	12.8307601542051	3.6564608891368506e-61	False	((1.1, 0.5714285714285714), array([-0.76148988,  0.52025848]))	False
ENHA_NFE2L2;PRKCD	8.56077916663949	2.04426908581747e-60	False	((1.1333333333333335, 0.028571428571428692), array([-0.76148988,  0.52025848]))	False
ENHA_GATA2;TRIM33	4.7722987167019	5.37202991960726e-24	False	((1.1, -0.5857142857142857), array([-0.71509733,  0.70398035]))	False
CCNG1;ENHA_NFATC4	7.95342965690156	5.81163877586877e-53	False	(array([-0.96361748, -0.12728735]), (1.1, 0.014285714285714235))	False
ENHA_GATA2;TRIM23	3.19865376699127	1.22666633029041e-07	False	((1.1, -0.5857142857142857), array([ 0.54076731, -0.7338543 ]))	False
ENHA_NR3C2;TRIM24	5.00502954324796	6.294050593773501e-21	False	((1.1, 0.18571428571428572), array([-0.93668062,  0.3913887 ]))	False
ENHA_AR;TRIM24	5.28564678564872	8.77337518397194e-31	False	((1.1, -1.1), array([-0.93668062,  0.3913887 ]))	False
ENHA_NR3C1;TXN2	9.3657045590397	1.48020612160079e-64	False	((1.1666666666666667, 0.17142857142857149), array([-0.96883982,  0.00169352]))	False
CCND1;ENHA_AR	9.77032043703289	3.50692765997857e-67	False	(array([ 0.91061804, -0.38159097]), (1.1, -1.1))	False
BRD4;ENHA_AR	4.58684086170767	1.20008883878194e-09	False	(array([-0.40375925, -0.88780417]), (1.1, -1.1))	False
ENHA_AR;UXT	7.16596404225896	5.08839155346281e-15	False	((1.1, -1.1), array([-0.9641975 ,  0.28972392]))	False
ENHA_AR;LCOR	8.84798385073625	4.35560161074598e-59	False	((1.1, -1.1), array([-0.77738057, -0.5623357 ]))	False
ENHA_CEBPG;MLLT6	6.87059058703904	1.0887080912876499e-22	False	((1.1, -0.9714285714285715), array([ 0.13732835, -0.94477502]))	False
ENHA_TCF4;MLLT6	4.65652456993476	1.50938145088237e-07	False	((1.1666666666666667, 0.7285714285714286), array([ 0.13732835, -0.94477502]))	False
CDKN1A;ENHA_TCF4	4.41510021483484	2.7771110227893603e-23	False	(array([-0.94925053, -0.20545996]), (1.1666666666666667, 0.7285714285714286))	False
CDKN1A;ENHA_STAT3	5.9662424340182	5.86949307522938e-38	False	(array([-0.94925053, -0.20545996]), (1.1666666666666667, 0.6857142857142857))	False
CDKN1A;ENHA_CEBPA	5.69216318885321	4.87253751167682e-35	False	(array([-0.94925053, -0.20545996]), (1.1, -1.0142857142857145))	False
ENHA_AR;ETS1	5.99984787309239	2.29176143138659e-33	False	((1.1, -1.1), array([-0.97436025,  0.1532014 ]))	False
ENHA_TP53;ETS1	6.12061170640414	2.4885620286047496e-40	False	((1.1, 0.8285714285714287), array([-0.97436025,  0.1532014 ]))	False
ENHA_TP53;RPS3	6.43461043375366	6.93899544111483e-43	False	((1.1, 0.8285714285714287), array([0.97926211, 0.11932928]))	False
ENHA_TP53;TSC22D3	6.59934379897537	3.32921322127705e-45	False	((1.1, 0.8285714285714287), array([ 0.75283048, -0.68064367]))	False
CRK;ENHA_ATF3	9.10743825606144	3.54578424026168e-54	False	(array([-0.73958297,  0.66403143]), (1.1666666666666667, -1.0714285714285716))	False
CRK;ENHA_TP53	28.9339436710798	7.02500428893564e-106	False	(array([-0.73958297,  0.66403143]), (1.1, 0.8285714285714287))	False
APPL1;ENHA_TP53	26.4164191643846	6.12856411377206e-106	False	(array([-0.18292794, -0.9334959 ]), (1.1, 0.8285714285714287))	False
ENHA_ZBTB7B;MORF4L2	6.9173322665708	6.311516627908569e-40	False	((1.1333333333333335, 0.9714285714285715), array([0.6680376 , 0.67455559]))	False
ENHA_TP53;RPS7	13.3121602982461	6.30976243904918e-84	False	((1.1, 0.8285714285714287), array([0.9187363 , 0.31394462]))	False
ENHA_TP53;MAD2L1BP	13.3121602982461	6.30976243904918e-84	False	((1.1, 0.8285714285714287), array([ 0.83003825, -0.42676337]))	False
ELF3;ENHA_EHF	4.61066665460763	1.52056936335444e-24	False	(array([-0.41869005,  0.89398258]), (1.1333333333333335, -0.8285714285714286))	False
ELF3;ENHA_NFKB1	3.79573045695601	8.340190418357781e-20	False	(array([-0.41869005,  0.89398258]), (1.1666666666666667, 0.04285714285714293))	False
ELF3;ENHA_AR	5.58965111478163	8.39428410630325e-28	False	(array([-0.41869005,  0.89398258]), (1.1, -1.1))	False
ANXA1;ENHA_MEIS2	5.79786679166528	1.320456246991e-10	False	(array([-0.64760785,  0.80502471]), (1.1333333333333335, -0.10000000000000009))	False
ENHA_TP53;NFKBIA	6.37243846739284	2.1530129380552102e-44	False	((1.1, 0.8285714285714287), array([-0.320732  , -0.86886775]))	True
