protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
ENHA_RORC	True	False	False	1.1666666666666667	0.4324137931034484	2	7.82355059446598	7.84817831955572e-07	False											7.17652797849381	3.9822526842331697e-07
ENHA_TEAD3	True	False	False	1.1333333333333335	0.7813793103448277	4	-1.73704433724737	3.162597211463e-40	False											4.80740579148902	7.236499477236399e-26
ENHA_NR2F2	True	False	False	1.1	0.12896551724137928	3	1.53748819540803	3.79515510981433e-47	False											4.50171384589829	5.1902163916439105e-23
ENHA_AR	True	False	False	1.1	-1.1	82	0.367597826345658	8.286257086481861e-10	False											5.794397910214945	7.68594387565323e-31
ENHA_EHF	True	False	False	1.1	-0.9179310344827587	3	1.88526498951326	2.4863645701402698e-185	False											18.7914650259479	4.54000863808723e-60
ENHA_ZBTB26	True	False	False	1.1	0.9482758620689657	3	-0.0532896782270238	0.821792475560156	False											5.62866448329204	9.53637943809964e-31
ENHA_STAT3	True	False	False	1.1666666666666667	0.6600000000000001	37	-0.13163942522722	0.0914843663541713	False											6.4761642331178	5.7909590247874503e-39
ENHA_RFX3	True	False	False	1.1666666666666667	0.38689655172413806	4	1.29518564494931	2.61532881750928e-09	False											7.20073230036043	5.044028706862049e-43
ENHA_MAZ	True	False	False	1.1666666666666667	-0.20482758620689656	3	1.17636897308062	2.95636464524114e-88	False											9.94051866973136	2.44775764089142e-64
ENHA_TEAD1	True	False	False	1.1666666666666667	0.7510344827586208	3	-3.09819901379961	1.5394834772998e-296	False											11.9453608663154	1.40562879006673e-71
ENHA_TBX3	True	False	False	1.1	0.6751724137931037	2	4.85416731525128	0.0	False											5.56013617175509	2.1541307885485092e-36
ENHA_KLF4	True	False	False	1.1	-0.3262068965517241	10	-4.0236383329462	1.2985292682091302e-211	False											33.2571128961372	7.455391418937302e-53
ENHA_CEBPB	True	False	False	1.1333333333333335	-1.0393103448275862	21	-1.24764079331658	9.42804687986243e-41	False											5.58893046697129	1.3885511947995e-37
ENHA_FOXP1	True	False	False	1.1333333333333335	-0.6296551724137931	3	1.23058638748909	9.34625524205785e-17	False											20.1245487053702	3.22390024835718e-45
ENHA_EGR1	True	False	False	1.1666666666666667	-0.9331034482758621	16	-3.04567725393117	0.0	False											12.541787424315551	3.3732455665014902e-59
ENHA_MTF1	True	False	False	1.1666666666666667	-0.11379310344827587	1	-1.1837624874014	1.8464260849660402e-19	False											6.36450438967742	2.1570095611521797e-40
ENHA_PBX3	True	False	False	1.1333333333333335	0.2351724137931035	1	-1.98827226524267	1.05809867177738e-22	False											2.91540788702019	1.6362584269764701e-09
ENHA_PRDM1	True	False	False	1.1333333333333335	0.28068965517241384	5	-6.53099636690485	2.85150155789745e-13	False											6.96662811660465	2.4015098210486e-38
ENHA_KLF11	True	False	False	1.1333333333333335	-0.356551724137931	3	-0.441334750720284	0.0038049154602967	False											10.4406339326026	7.97490844703741e-67
ENHA_NFE2L1	True	False	False	1.1666666666666667	-0.06827586206896541	4	-0.255367602767525	4.44953892701778e-06	False											9.27342234196975	1.401145156725796e-62
ENHA_HES1	True	False	False	1.1666666666666667	-0.5689655172413793	3	-3.39534238338495	1.54205368948807e-57	False											6.82924585557993	7.258575845883699e-35
ENHA_JDP2	True	False	False	1.1	-0.4172413793103449	4	-0.440866533589643	0.0002382631203851	False											5.299463351527175	1.205286227970525e-09
ENHA_KLF9	True	False	False	1.1	-0.28068965517241373	1	0.780085327606089	4.63130065865619e-16	False											36.196301926546	4.97679309368354e-57
ENHA_MITF	True	False	False	1.1333333333333335	-0.12896551724137928	4	-0.96082560983642	0.000310367907514	False											6.361643156067585	8.056637760930282e-28
