promoter	protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
CCDC47	ENHA_SNAI2	True	False	False	1.1	0.4566037735849058	1	-7.39045172449115	2.3935402877077702e-54	False											8.08609238314746	1.20436027731362e-83
CCDC47	ENHA_ZNF460	True	False	False	1.1	1.0792452830188681	1	1.21538597859962	5.59628789323162e-05	False											7.14831180298735	5.06127977887665e-91
CCDC47	ENHA_STAT1	True	False	False	1.1666666666666667	0.6226415094339623	21	-4.62037343801228	3.18474888731901e-209	False											4.40151855982922	1.2984878213694e-58
CCDC47	ENHA_ESR2	True	False	False	1.1	-0.7886792452830189	5	3.10191642117498	0.0302281855584287	False											2.23625914953765	4.34357118546873e-17
CCDC47	ENHA_MZF1	True	False	False	1.1	0.08301886792452828	3	2.70523955303638	7.14341823529132e-60	False											3.30745070112325	1.18182712500551e-35
CCDC47	ENHA_RREB1	True	False	False	1.1	0.39433962264150946	20	-0.0735253190793003	0.467070376592638	False											4.90834821501352	1.54324786359862e-56
CCDC47	ENHA_KLF4	True	False	False	1.1666666666666667	-0.24905660377358485	27	-4.0236383329462	1.2985292682091302e-211	False											9.14968740190269	1.91822999141927e-88
CCDC47	ENHA_TFAP2C	True	False	False	1.1333333333333335	0.7264150943396228	20	-0.853382865494771	5.1225313213023e-10	False											4.64045745453904	2.99207810558679e-66
CCDC47	ENHA_CLOCK	True	False	False	1.1666666666666667	-0.9962264150943397	7	-1.04774665164378	1.61282064181663e-22	False											2.37143847357217	2.08422251124062e-12
CCDC47	ENHA_MAZ	True	False	False	1.1333333333333335	-0.08301886792452828	6	1.17636897308062	2.95636464524114e-88	False											3.56371568314955	7.76582343849924e-50
CCDC47	ENHA_SREBF1	True	False	False	1.1333333333333335	0.6018867924528304	13	2.33049101833238	6.57549062582311e-219	False											2.67107661400454	2.13207689089551e-27
CCDC47	ENHA_ZBTB7A	True	False	False	1.1333333333333335	0.9754716981132079	20	-0.0362829210068259	0.736088995669794	False											3.55897819668101	1.8068529172107e-49
CCDC47	ENHA_IRF1	True	False	False	1.1666666666666667	-0.4358490566037736	15	-4.0231535461388	8.02847625817727e-85	False											4.87062054794998	2.42826227138456e-48
CCDC47	ENHA_NR4A1	True	False	False	1.1333333333333335	0.2283018867924529	27	-0.313752055108596	0.111151395127448	False											2.77909719153076	7.17543143311089e-33
CCDC47	ENHA_NFE2L1	True	False	False	1.1333333333333335	0.10377358490566047	4	-0.255367602767525	4.44953892701778e-06	False											2.10919789672672	9.541892749778481e-14
CCDC47	ENHA_KLF2	True	False	False	1.1	-0.2905660377358491	8	2.91214006178269	1.1394009815664e-06	False											6.3795013012180295	2.2391997257023797e-78
CCDC47	ENHA_EGR1	True	False	False	1.1666666666666667	-0.8716981132075472	64	-3.04567725393117	0.0	False											4.49451658500495	1.37205007811636e-59
CCDC47	ENHA_FOSL2	True	False	False	1.1333333333333335	-0.7056603773584906	8	-3.0226820248758	1.8258994682084e-290	False											2.072337662048245	1.5664335611136187e-05
CCDC47	ENHA_ZBTB26	True	False	False	1.1	0.9547169811320755	3	-0.0532896782270238	0.821792475560156	False											1.97775041637218	1.45858424018332e-13
CCDC47	ENHA_ZNF740	True	False	False	1.1333333333333335	1.1	3	0.193961958381287	0.0628387066614002	False											5.01821079430301	7.19708234584353e-71
CCDC47	ENHA_FOXO3	True	False	False	1.1	-0.6641509433962265	14	1.24156433831413	4.17412683231984e-59	False											2.319327621798935	1.0362426689288894e-18
CCDC47	ENHA_NFKB1	True	False	False	1.1666666666666667	0.18679245283018875	30	-1.14746090520674	3.71257051919243e-33	False											4.62326136074927	7.037155749904623e-57
CCDC47	ENHA_GFI1	True	False	False	1.1	-0.6018867924528302	3	-0.0375258764234129	0.981433505756066	False											2.20133081318866	2.12388913652764e-18
CCDC47	ENHA_MNT	True	False	False	1.1666666666666667	0.0	3	1.33473747373846	2.7998515649487704e-25	False											2.75572913815459	3.7441563606229e-20
CCDC47	ENHA_KLF5	True	False	False	1.1	-0.22830188679245278	68	-5.67652439532414	1.21080876011697e-253	False											7.69193710643075	1.08865959269051e-83
CCDC47	ENHA_HOXA7	True	False	False	1.1333333333333335	-0.45660377358490567	1	-5.73638898537644	8.91965784328868e-13	False											1.57355961070783	0.0015219722437271
CCDC47	ENHA_TFCP2	True	False	False	1.1	0.767924528301887	9	-8.52636521283684	2.76011374475008e-23	False											1.67075184448221	0.0002749182055187
CCDC47	ENHA_RBPJ	True	False	False	1.1	0.33207547169811336	62	0.115047690168036	0.250723186308428	False											2.42872480534605	2.10119301789584e-15
CCDC47	ENHA_ELF3	True	False	False	1.1666666666666667	-0.809433962264151	6	1.20019564579332	1.62568910285003e-17	False											3.3987219064278653	8.756585415557099e-23
CCDC47	ENHA_BHLHE40	True	False	False	1.1	-1.0377358490566038	10	-1.37363614579217	3.27551851152468e-34	False											2.82224656324565	3.3073173256929302e-24
CCDC47	ENHA_FOXP1	True	False	False	1.1333333333333335	-0.6433962264150943	9	1.23058638748909	9.34625524205785e-17	False											5.12999262872407	6.56607688573858e-58
CCDC47	ENHA_REST	True	False	False	1.1666666666666667	0.3735849056603775	33	-0.26340778686432	0.01034300165799	False											5.09378687803462	5.29186934946002e-65
