Gene	edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
PCBD1	ENHA_GATA2;TRIM33	0.802758945108674	0.206154910115755	False	((1.1666666666666667, -0.6470588235294118), array([-0.94668516, -0.2937519 ]))	False
PCBD1	ENHA_ZNF24;USP11	0.860688147534171	0.367224418000901	False	((1.1, 1.0352941176470591), array([-0.82636602, -0.4278764 ]))	False
PCBD1	DDX6;ENHA_ZNF24	0.748563227409352	0.0979966432418377	False	(array([-0.8411892 ,  0.11610849]), (1.1, 1.0352941176470591))	False
PCBD1	ENHA_TP53;PSME3	0.995106867828522	1.0	False	((1.1666666666666667, 0.8088235294117647), array([-0.51087021,  0.83957371]))	False
PCBD1	ENHA_FOXP1;MNAT1	0.22531823461621	2.59419683172247e-09	False	((1.1, -0.711764705882353), array([-0.75444729,  0.37222934]))	False
PCBD1	ENHA_TP53;MNAT1	0.404285929730942	0.000696868672162	False	((1.1666666666666667, 0.8088235294117647), array([-0.75444729,  0.37222934]))	False
PCBD1	ENHA_TP53;HUWE1	1.10489950104692	0.345068439475256	False	((1.1666666666666667, 0.8088235294117647), array([-0.71981476, -0.65283151]))	False
PCBD1	ENHA_FOXK2;HOXB9	0.556222397861257	0.0287245651147536	False	((1.1333333333333335, -0.7764705882352942), array([-0.47113631,  0.75641432]))	False
PCBD1	ENHA_FOXA1;HOXB9	0.761144640631201	0.157537916465176	False	((1.1666666666666667, -0.8411764705882354), array([-0.47113631,  0.75641432]))	False
PCBD1	ENHA_FOXK2;H2AFY	0.594074464418537	0.0639374400775179	False	((1.1333333333333335, -0.7764705882352942), array([-0.54303584, -0.85710225]))	False
PCBD1	ENHA_FOXA1;H2AFY	0.670495750633274	0.0103641967737676	False	((1.1666666666666667, -0.8411764705882354), array([-0.54303584, -0.85710225]))	False
PCBD1	ENHA_FOXK2;TFAP4	0.626778782784448	0.112124158756205	False	((1.1333333333333335, -0.7764705882352942), array([-0.55827844,  0.81362977]))	False
PCBD1	ENHA_FOXA1;TFAP4	0.804093019940017	0.33456500750169	False	((1.1666666666666667, -0.8411764705882354), array([-0.55827844,  0.81362977]))	False
PCBD1	ENHA_FOXK2;SATB2	0.542230865155757	0.0228907788782862	False	((1.1333333333333335, -0.7764705882352942), array([-0.93423307, -0.16230914]))	False
PCBD1	ENHA_FOXA1;SATB2	0.752321156227322	0.100938693267441	False	((1.1666666666666667, -0.8411764705882354), array([-0.93423307, -0.16230914]))	False
PCBD1	ENHA_FOXA1;RPA2	0.47782375088052	4.59915977392632e-07	False	((1.1666666666666667, -0.8411764705882354), array([ 0.98715875, -0.12247463]))	False
PCBD1	ENHA_TP53;RPA2	0.261608279979466	1.99828320270283e-10	False	((1.1666666666666667, 0.8088235294117647), array([ 0.98715875, -0.12247463]))	False
PCBD1	CDK5;ENHA_TP53	0.494021868602128	0.159983456735832	False	(array([ 0.55419519, -0.7350086 ]), (1.1666666666666667, 0.8088235294117647))	False
PCBD1	ENHA_GATA2;MED1	0.577877326599035	9.58183667354612e-05	False	((1.1666666666666667, -0.6470588235294118), array([0.36495959, 0.87042206]))	False
PCBD1	ENHA_GABPA;MED1	0.618800876898123	2.60361681174089e-05	False	((1.1333333333333335, -0.6794117647058824), array([0.36495959, 0.87042206]))	False
PCBD1	ENHA_TP53;MED1	0.76855581237047	0.0423109339220069	False	((1.1666666666666667, 0.8088235294117647), array([0.36495959, 0.87042206]))	False
PCBD1	ENHA_ZEB1;USP7	0.675120477921777	0.0004243948467013	False	((1.1333333333333335, 0.9705882352941178), array([-0.3376156 ,  0.82364715]))	False
PCBD1	ENHA_TP53;USP7	0.636747621417174	0.0017606072550724	False	((1.1666666666666667, 0.8088235294117647), array([-0.3376156 ,  0.82364715]))	False
PCBD1	ENHA_TP53;MUC1	0.245157892316414	0.0002933836568427	False	((1.1666666666666667, 0.8088235294117647), array([-0.94378323, -0.07656044]))	False
PCBD1	CDC27;ENHA_FOXO3	0.906866095920303	0.815460337912862	False	(array([ 0.88459004, -0.45846126]), (1.1666666666666667, -0.7441176470588236))	False
PCBD1	ENHA_TP53;RBBP6	1.47867556255303	0.234218290274955	False	((1.1666666666666667, 0.8088235294117647), array([-0.93293408,  0.31909533]))	False
PCBD1	ENHA_FOXO3;SKP2	0.977049687078591	0.898013829339651	False	((1.1666666666666667, -0.7441176470588236), array([-0.72283882, -0.60057111]))	False
PCBD1	ENHA_GABPA;SKP2	1.11173093263137	0.305465065331818	False	((1.1333333333333335, -0.6794117647058824), array([-0.72283882, -0.60057111]))	False
PCBD1	ENHA_TP53;PHB	0.992625687368682	1.0	False	((1.1666666666666667, 0.8088235294117647), array([-0.01679541, -0.97390143]))	False
PCBD1	ENHA_TP53;UBA52	0.928454488385872	0.506192639168931	False	((1.1666666666666667, 0.8088235294117647), array([ 0.1626179 , -0.93545298]))	False
PCBD1	ENHA_TP53;ZBTB17	1.01236315894587	0.915629336608341	False	((1.1666666666666667, 0.8088235294117647), array([0.4756906 , 0.77943205]))	False
PCBD1	BPTF;ENHA_FOXK2	1.17527096542226	0.196388933797037	False	(array([-0.91911593, -0.22034246]), (1.1333333333333335, -0.7764705882352942))	False
PCBD1	ENHA_TP53;OTUB1	1.05390059921043	0.628640269760576	False	((1.1666666666666667, 0.8088235294117647), array([ 0.71291881, -0.4679241 ]))	False
PCBD1	BCOR;ENHA_TCF3	2.47157426044794	6.06321630327002e-19	False	(array([-0.94878143,  0.17163067]), (1.1333333333333335, 0.6794117647058824))	False
