protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
ENHA_NR2F2	True	False	False	1.1	0.1923076923076923	5	1.53748819540803	3.79515510981433e-47	False											4.50171384589829	5.1902163916439105e-23
ENHA_EHF	True	False	False	1.1	-0.8692307692307693	2	1.88526498951326	2.4863645701402698e-185	False											20.4507137139845	2.2716837595183845e-60
ENHA_ZBTB26	True	False	False	1.1666666666666667	1.0076923076923077	2	-0.0532896782270238	0.821792475560156	False											6.79820414851583	4.76818971904982e-31
ENHA_STAT3	True	False	False	1.1	0.7	26	-0.13163942522722	0.0914843663541713	False											7.51893942328199	1.6832320286247636e-53
ENHA_MAZ	True	False	False	1.1333333333333335	-0.16153846153846163	4	1.17636897308062	2.95636464524114e-88	False											9.46785356365601	6.033218199932441e-55
ENHA_RFX3	True	False	False	1.1666666666666667	0.4076923076923076	3	1.29518564494931	2.61532881750928e-09	False											8.36246731975799	7.53828297541665e-59
ENHA_TEAD1	True	False	False	1.1666666666666667	0.7769230769230768	3	-3.09819901379961	1.5394834772998e-296	False											11.2823691202116	1.40562879006673e-71
ENHA_KLF4	True	False	False	1.1666666666666667	-0.2846153846153847	10	-4.0236383329462	1.2985292682091302e-211	False											33.2571128961372	7.455391418937302e-53
ENHA_TBX3	True	False	False	1.1333333333333335	0.7153846153846155	2	4.85416731525128	0.0	False											5.56013617175509	2.1541307885485092e-36
ENHA_CEBPB	True	False	False	1.1333333333333335	-0.9923076923076923	19	-1.24764079331658	9.42804687986243e-41	False											7.45164559424859	8.37680936224464e-47
ENHA_FOXP1	True	False	False	1.1	-0.6384615384615385	3	1.23058638748909	9.34625524205785e-17	False											20.1245487053702	3.22390024835718e-45
ENHA_ZNF143	True	False	False	1.1333333333333335	1.0384615384615383	1	0.199771136687369	0.27348045140562	False											5.51819613156313	3.98754671360877e-39
ENHA_EGR1	True	False	False	1.1666666666666667	-0.8846153846153847	18	-3.04567725393117	0.0	False											10.334265819725896	3.2508575847117845e-50
ENHA_ELK3	True	False	False	1.1666666666666667	-0.7923076923076924	3	-3.68162311183474	1.15405053221543e-103	False											5.22704943465377	1.64082147707575e-15
ENHA_MAF	True	False	False	1.1	-0.22307692307692317	3	4.90755187657154	5.48369160876712e-20	False											5.89697377956687	2.7585516094351598e-43
ENHA_PRDM1	True	False	False	1.1	0.3307692307692307	5	-6.53099636690485	2.85150155789745e-13	False											6.96662811660465	2.4015098210486e-38
