edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
ACTL6A;ENHA_RELB	6.11061934914801	3.77696220295515e-33	False	(array([-0.33544913,  0.84367242]), (1.1666666666666667, 0.41523178807947025))	False
ENHA_RELB;NEK6	5.35276050207623	1.72786009955825e-22	False	((1.1666666666666667, 0.41523178807947025), array([-0.6942452 , -0.74377762]))	False
ENHA_RELB;NFKB2	3.75995902474551	0.0001924180083395	False	((1.1666666666666667, 0.41523178807947025), array([-0.8572233 , -0.42297647]))	False
BPTF;ENHA_FOXK2	8.95900426538095	4.5512689596908805e-61	False	(array([-0.83403337,  0.26789601]), (1.1333333333333335, -0.5609271523178808))	False
BAP1;ENHA_KLF5	6.07835248979699	6.43321661352633e-41	False	(array([-0.64916819,  0.75722994]), (1.1333333333333335, -0.2549668874172186))	False
BAP1;ENHA_FOXK2	9.0485302037174	2.11878270142719e-62	False	(array([-0.64916819,  0.75722994]), (1.1333333333333335, -0.5609271523178808))	False
ENHA_FOXK2;MCRS1	2.5172838667028	0.0006447808115064	False	((1.1333333333333335, -0.5609271523178808), array([-0.72441481,  0.45036606]))	False
EIF1AD;ENHA_STAT1	8.77974644567287	1.74049299764295e-60	False	(array([-0.82829575, -0.54843006]), (1.1333333333333335, 0.7066225165562914))	False
ENHA_IRF1;KEAP1	10.2737297765676	1.44329371853565e-45	False	((1.1333333333333335, -0.3860927152317881), array([0.70069541, 0.7335305 ]))	False
ENHA_NFE2L2;KEAP1	8.83253920365291	1.39610525552986e-62	False	((1.1666666666666667, -0.021854304635761546), array([0.70069541, 0.7335305 ]))	False
DCTN1;ENHA_STAT1	2.17146386327392	0.0006749364985698	False	(array([-0.69133333,  0.7289573 ]), (1.1333333333333335, 0.7066225165562914))	False
CEP70;ENHA_ZNF410	6.00441105733542	5.56420104580457e-38	False	(array([-0.94852544, -0.21549813]), (1.1666666666666667, 1.0708609271523177))	False
CEP70;ENHA_ZNF136	8.62038183160487	3.21448984574062e-60	False	(array([-0.94852544, -0.21549813]), (1.1333333333333335, 1.0125827814569535))	False
APPBP2;ENHA_NFYA	12.3179380881914	6.8802396746873e-80	False	(array([0.43933787, 0.85610343]), (1.1, 0.08013245033112582))	False
ENHA_FOXO3;PNKP	7.68153413487986	1.03641349812713e-51	False	((1.1666666666666667, -0.5463576158940397), array([-0.49581393,  0.81397331]))	False
ENHA_TP53;RPS7	13.3121602982461	6.30976243904918e-84	False	((1.1333333333333335, 0.8814569536423842), array([ 0.92704861, -0.32691204]))	False
ENHA_TP53;MAD2L1BP	13.3121602982461	6.30976243904918e-84	False	((1.1333333333333335, 0.8814569536423842), array([-0.52173299, -0.82887443]))	False
ENHA_POU2F1;STAT5B	3.63346377638576	7.26490741088318e-06	False	((1.1666666666666667, 0.28410596026490076), array([-0.78029988, -0.56289395]))	False
ENHA_SRF;GTF2I	6.09914742163252	5.591749486942209e-26	False	((1.1, 0.6920529801324504), array([ 0.06786689, -0.95359765]))	False
