edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
ENHA_ATF7;TAF12	8.94158961257889	1.81469092654885e-13	False	((1.1333333333333335, -1.0371428571428571), array([-0.97150248, -0.25033841]))	False
ENHA_FOXK1;USP28	8.06005754626807	8.29906609651834e-21	False	((1.1, -0.6757142857142857), array([-0.87841749, -0.34271514]))	False
ENHA_CREB1;POLR2A	5.51008417441696	2.0810552953428197e-36	False	((1.1333333333333335, -0.942857142857143), array([-0.04677105,  0.89021522]))	False
ENHA_FOXK1;YWHAB	6.59941669772034	5.27518218195067e-21	False	((1.1, -0.6757142857142857), array([-0.64697152,  0.74368542]))	False
ENHA_ATF2;YWHAB	8.35092018301895	4.0781126385857897e-29	False	((1.1333333333333335, -1.0842857142857143), array([-0.64697152,  0.74368542]))	False
CCT5;ENHA_ATF2	6.51466875603315	8.875588061332079e-26	False	(array([-0.80526912,  0.2934286 ]), (1.1333333333333335, -1.0842857142857143))	False
ATP2A2;ENHA_ATF2	8.09743723077292	3.71393013680998e-24	False	(array([-0.77898222, -0.60019475]), (1.1333333333333335, -1.0842857142857143))	False
CCT4;ENHA_ATF2	6.51466875603315	8.875588061332079e-26	False	(array([0.45001525, 0.91027892]), (1.1333333333333335, -1.0842857142857143))	False
ENHA_ATF2;OAT	8.09743723077292	3.71393013680998e-24	False	((1.1333333333333335, -1.0842857142857143), array([-0.73298758,  0.54814845]))	False
CYC1;ENHA_ATF2	8.09743723077292	3.71393013680998e-24	False	(array([0.75631225, 0.67663002]), (1.1333333333333335, -1.0842857142857143))	False
ENHA_ATF2;HSPH1	8.09743723077292	3.71393013680998e-24	False	((1.1333333333333335, -1.0842857142857143), array([-0.63499069, -0.81582141]))	False
ENHA_FOXK2;SNRNP200	8.40000795325718	1.00612937761147e-24	False	((1.1333333333333335, -0.66), array([-0.9532758 , -0.13275667]))	False
ENHA_FOXK2;SF3B1	5.17799722081503	1.39828263045038e-23	False	((1.1333333333333335, -0.66), array([0.98930252, 0.0135553 ]))	False
ENHA_FOXK2;SIN3B	8.40000795325718	1.00612937761147e-24	False	((1.1333333333333335, -0.66), array([ 0.65740252, -0.64844334]))	False
