protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
ENHA_NR2F2	True	False	False	1.1	0.21063829787234045	3	1.53748819540803	3.79515510981433e-47	False											4.50171384589829	5.1902163916439105e-23
ENHA_AR	True	False	False	1.1	-1.1	56	0.367597826345658	8.286257086481861e-10	False											7.992451023321325	1.9941367830467e-53
ENHA_EHF	True	False	False	1.1	-0.9127659574468086	3	1.88526498951326	2.4863645701402698e-185	False											18.7914650259479	4.54000863808723e-60
ENHA_HOXA5	True	False	False	1.1666666666666667	-0.6007092198581561	1	0.226079275894766	0.66960623720912	False											7.17627272958737	1.33296551187361e-35
ENHA_ZBTB26	True	False	False	1.1333333333333335	0.9751773049645394	2	-0.0532896782270238	0.821792475560156	False											7.39755987198114	1.09140391426391e-25
ENHA_HOXA7	True	False	False	1.1	-0.5851063829787234	2	-5.73638898537644	8.91965784328868e-13	False											5.03178537486148	3.6449982937646826e-17
ENHA_MAZ	True	False	False	1.1	-0.1638297872340425	4	1.17636897308062	2.95636464524114e-88	False											9.903474486748655	1.5213398006923896e-59
ENHA_RFX3	True	False	False	1.1	0.4446808510638298	3	1.29518564494931	2.61532881750928e-09	False											8.36246731975799	7.53828297541665e-59
ENHA_GATA6	True	False	False	1.1333333333333335	-0.6631205673758865	2	-1.40403062398768	1.91110113852165e-08	False											5.01134215279864	3.624847492580931e-26
ENHA_NFIC	True	False	False	1.1	0.07021276595744674	2	1.96587754562413	4.1547395769726297e-128	False											5.747263510422695	6.396423471018004e-23
ENHA_TBX3	True	False	False	1.1333333333333335	0.7879432624113476	2	4.85416731525128	0.0	False											5.56013617175509	2.1541307885485092e-36
ENHA_KLF4	True	False	False	1.1	-0.3042553191489362	10	-4.0236383329462	1.2985292682091302e-211	False											33.2571128961372	7.455391418937302e-53
ENHA_MSX1	True	False	False	1.1	-0.07021276595744674	2	4.2854018223603	4.47639393498334e-27	False											5.942366309161905	1.4184860525693155e-21
ENHA_CEBPB	True	False	False	1.1666666666666667	-1.021985815602837	17	-1.24764079331658	9.42804687986243e-41	False											9.33796501371915	5.5060931806428e-50
ENHA_FOXP1	True	False	False	1.1	-0.725531914893617	3	1.23058638748909	9.34625524205785e-17	False											20.1245487053702	3.22390024835718e-45
ENHA_ZNF143	True	False	False	1.1333333333333335	1.0219858156028372	2	0.199771136687369	0.27348045140562	False											4.77120589680214	3.4044598094247504e-20
ENHA_EGR1	True	False	False	1.1666666666666667	-0.9283687943262412	19	-3.04567725393117	0.0	False											9.35839057742349	6.5017151654672e-50
ENHA_ATF3	True	False	False	1.1333333333333335	-1.0843971631205676	21	-0.363412288333933	0.0004899812137875	False											6.49899121854568	3.0205455228791396e-42
ENHA_PRDM1	True	False	False	1.1333333333333335	0.3666666666666667	4	-6.53099636690485	2.85150155789745e-13	False											10.881440869108625	1.435349425220318e-38
