Gene	edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
GPATCH1	ENHA_RUNX2;SMURF1	0.234282462225251	7.881141278255869e-33	False	((1.1666666666666667, 0.4033333333333333), array([-0.97928036, -0.25208507]))	False
GPATCH1	ATAD2;ENHA_E2F1	0.317836136367646	5.984481872857821e-15	False	(array([-0.66567549, -0.75686339]), (1.1333333333333335, -0.9533333333333334))	False
GPATCH1	E2F6;ENHA_MGA	0.475117347509839	0.261546342900143	False	(array([-0.8413156 , -0.02999937]), (1.1666666666666667, -0.14666666666666672))	False
GPATCH1	ENHA_MGA;L3MBTL2	0.177388005345126	1.9004455268868899e-22	False	((1.1666666666666667, -0.14666666666666672), array([-0.46909746,  0.88171996]))	False
GPATCH1	ENHA_MGA;PCGF6	0.177388005345126	1.9004455268868899e-22	False	((1.1666666666666667, -0.14666666666666672), array([-0.97907085,  0.22950329]))	False
GPATCH1	ENHA_MEF2C;HDAC7	0.842407221361923	0.320304951214458	False	((1.1, -0.22000000000000008), array([-0.8572931 , -0.45781819]))	False
GPATCH1	ENHA_RUNX2;HDAC7	0.850243671428541	0.380084734985864	False	((1.1666666666666667, 0.4033333333333333), array([-0.8572931 , -0.45781819]))	False
GPATCH1	ENHA_E2F1;NFKB1	0.568941021234213	0.0041514171111945	False	((1.1333333333333335, -0.9533333333333334), array([0.41485253, 0.92949085]))	False
GPATCH1	ENHA_RUNX2;YAP1	0.364238089138479	2.28694828802513e-24	False	((1.1666666666666667, 0.4033333333333333), array([-0.74109818,  0.55973928]))	False
GPATCH1	ENHA_MGA;ZMYND8	0.369607874397607	1.1269901191991699e-12	False	((1.1666666666666667, -0.14666666666666672), array([0.75361259, 0.67146338]))	False
GPATCH1	ENHA_MGA;YAF2	0.225854642866099	4.6152137343436304e-21	False	((1.1666666666666667, -0.14666666666666672), array([-0.65987274, -0.7933114 ]))	False
GPATCH1	ENHA_MGA;RYBP	0.269732546467831	9.17677217583555e-20	False	((1.1666666666666667, -0.14666666666666672), array([-0.63995676,  0.78100444]))	False
GPATCH1	ATF2;ENHA_BACH1	1.33146507300404	0.0413185718241432	False	(array([-0.72686706, -0.36971282]), (1.1333333333333335, -1.0633333333333335))	False
GPATCH1	ATF2;ENHA_FOSL2	1.0956954234347	0.549796170715357	False	(array([-0.72686706, -0.36971282]), (1.1333333333333335, -0.8433333333333335))	False
GPATCH1	ENHA_RBPJ;PBX1	0.780773525023289	0.198541064524965	False	((1.1333333333333335, 0.2566666666666666), array([-0.9364358 ,  0.40697819]))	False
GPATCH1	CEBPB;ENHA_KLF5	0.234801805288251	4.5685282751060604e-54	False	(array([0.9364148 , 0.37546705]), (1.1, -0.44000000000000006))	False
GPATCH1	CEBPB;ENHA_CREB1	0.466783572407998	1.01239097981084e-14	False	(array([0.9364148 , 0.37546705]), (1.1, -0.9900000000000001))	False
GPATCH1	ENHA_MEF2D;SKP2	0.628901786489439	6.24349984405148e-07	False	((1.1333333333333335, -0.18333333333333346), array([-0.3247812 , -0.90499878]))	False
GPATCH1	ENHA_E2F1;SKP2	0.538860864565991	3.22227514979105e-06	False	((1.1333333333333335, -0.9533333333333334), array([-0.3247812 , -0.90499878]))	False
GPATCH1	ENHA_MEF2D;SKP2	0.628901786489439	6.24349984405148e-07	False	((1.1333333333333335, -0.18333333333333346), array([-0.3247812 , -0.90499878]))	False
GPATCH1	ENHA_TFAP2A;TP53	0.321981990388523	7.52089204638752e-39	False	((1.1666666666666667, 0.7333333333333332), array([-0.06844441, -0.37459101]))	False
GPATCH1	ENHA_BACH1;TP53	0.50174084451848	1.10229887202628e-11	False	((1.1333333333333335, -1.0633333333333335), array([-0.06844441, -0.37459101]))	False
GPATCH1	ENHA_ZNF148;TP53	0.248978035524521	5.62687249123408e-51	False	((1.1666666666666667, 1.0633333333333335), array([-0.06844441, -0.37459101]))	False
GPATCH1	ENHA_NFYA;TP53	0.498254232883395	1.77261177812958e-10	False	((1.1333333333333335, 0.036666666666666625), array([-0.06844441, -0.37459101]))	False
GPATCH1	ENHA_CREB1;TP53	0.422020093197197	6.400765755633751e-19	False	((1.1, -0.9900000000000001), array([-0.06844441, -0.37459101]))	False
GPATCH1	ENHA_TCF4;TP53	0.294621679745902	1.514192540564e-43	False	((1.1333333333333335, 0.6966666666666665), array([-0.06844441, -0.37459101]))	False
GPATCH1	ENHA_STAT1;TP53	0.534379061565336	9.21835246668862e-13	False	((1.1666666666666667, 0.6233333333333333), array([-0.06844441, -0.37459101]))	False
GPATCH1	ENHA_SP1;TP53	0.18501600912434	2.51668010955761e-80	False	((1.1333333333333335, 0.47666666666666657), array([-0.06844441, -0.37459101]))	False
GPATCH1	ENHA_RBPJ;TP53	0.511042341036604	2.2184282404817398e-11	False	((1.1333333333333335, 0.2566666666666666), array([-0.06844441, -0.37459101]))	False
GPATCH1	ENHA_ZBTB14;NACC1	0.351348512142376	2.21587000766167e-07	False	((1.1, 0.8799999999999999), array([ 0.71453911, -0.35237377]))	False
GPATCH1	ENHA_RBPJ;NACC1	0.356630311898882	6.18172304480289e-17	False	((1.1333333333333335, 0.2566666666666666), array([ 0.71453911, -0.35237377]))	False
GPATCH1	ENHA_SREBF1;MED12	0.491755739303116	5.04798004896028e-07	False	((1.1333333333333335, 0.5866666666666667), array([ 0.74445996, -0.66748816]))	False
GPATCH1	ENHA_SREBF1;MED12	0.491755739303116	5.04798004896028e-07	False	((1.1333333333333335, 0.5866666666666667), array([ 0.74445996, -0.66748816]))	False
GPATCH1	ENHA_SREBF1;MED12	0.491755739303116	5.04798004896028e-07	False	((1.1333333333333335, 0.5866666666666667), array([ 0.74445996, -0.66748816]))	False
GPATCH1	ENHA_MEF2C;MAPK7	0.915563705713668	0.612469704524601	False	((1.1, -0.22000000000000008), array([-0.64458804,  0.66619254]))	False
