edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
CCNDBP1;ENHA_ZNF136	6.40538750852451	1.3425702611722999e-30	False	(array([-0.30217028,  0.85272481]), (1.1666666666666667, 1.0256756756756755))	False
CEP70;ENHA_ZNF136	8.62038183160487	3.21448984574062e-60	False	(array([-0.65257933, -0.75643293]), (1.1666666666666667, 1.0256756756756755))	False
ENHA_JUN;MTA1	3.42269473015347	4.72022188829607e-08	False	((1.1333333333333335, -0.327027027027027), array([-0.82612598,  0.10073669]))	False
ENHA_AR;SART3	4.36712283450395	3.0479211392999104e-09	False	((1.1, -1.1), array([-0.61062754,  0.77268829]))	False
ENHA_AR;JMJD1C	4.36712283450395	3.0479211392999104e-09	False	((1.1, -1.1), array([-0.96309956,  0.21264511]))	False
ENHA_JUN;RANGAP1	3.98153046550896	7.50132465038027e-07	False	((1.1333333333333335, -0.327027027027027), array([-0.76971452,  0.378918  ]))	False
ENHA_AR;TCF7L2	4.83423803685803	8.63424393513847e-16	False	((1.1, -1.1), array([-0.77932639, -0.58778298]))	False
ENHA_STAT3;MAPKAPK2	6.42794806114626	6.03880696307426e-41	False	((1.1666666666666667, 0.7135135135135136), array([-0.74206206,  0.52777364]))	False
ENHA_STAT3;KHDRBS1	7.59025018676249	4.3735335858208e-52	False	((1.1666666666666667, 0.7135135135135136), array([0.76171522, 0.67154534]))	False
ENHA_ZBTB7A;KHDRBS1	5.070461830614	1.2984617378714599e-18	False	((1.1333333333333335, 0.9662162162162162), array([0.76171522, 0.67154534]))	False
ENHA_ATF2;PKM	6.6304074224247	1.84484768590444e-16	False	((1.1333333333333335, -1.0851351351351353), array([-0.94842646, -0.1252706 ]))	False
ATP5O;ENHA_ATF2	10.6794118314197	1.8188565219886198e-69	False	(array([ 0.98802161, -0.01405823]), (1.1333333333333335, -1.0851351351351353))	False
ENHA_ATF2;TPI1	12.2607713741905	2.10760321587457e-79	False	((1.1333333333333335, -1.0851351351351353), array([ 0.62345425, -0.67883545]))	False
ENHA_SP1;TPI1	5.0108844970514	1.48097924465621e-32	False	((1.1333333333333335, 0.6094594594594596), array([ 0.62345425, -0.67883545]))	False
ENHA_ATF4;JUNB	9.55643650436084	1.84992072942065e-66	False	((1.1666666666666667, -1.0702702702702704), array([0.9339779 , 0.40292703]))	False
ENHA_EGR1;JUNB	6.67400530853603	1.6776067945986898e-48	False	((1.1333333333333335, -0.9067567567567568), array([0.9339779 , 0.40292703]))	False
ENHA_JUN;JUNB	8.71341170029487	1.83112995895047e-59	False	((1.1333333333333335, -0.327027027027027), array([0.9339779 , 0.40292703]))	False
ENHA_ATF2;JUNB	12.9894442469093	1.95817851723417e-83	False	((1.1333333333333335, -1.0851351351351353), array([0.9339779 , 0.40292703]))	False
ENHA_EGR1;FOSL2	5.20479145945416	2.47302023067077e-30	False	((1.1333333333333335, -0.9067567567567568), array([-0.95319961, -0.0070702 ]))	False
ENHA_JUN;FOSL2	9.41441051065937	2.4003304623338902e-63	False	((1.1333333333333335, -0.327027027027027), array([-0.95319961, -0.0070702 ]))	False
ENHA_ATF2;FOSL2	11.9286008162079	2.08233404528638e-78	False	((1.1333333333333335, -1.0851351351351353), array([-0.95319961, -0.0070702 ]))	False
ENHA_ATF2;HSPB1	6.63347173481422	9.692110600224009e-36	False	((1.1333333333333335, -1.0851351351351353), array([ 0.92133527, -0.35027659]))	False
ENHA_KLF6;LCOR	6.3468288771577	5.3353844554078496e-36	False	((1.1333333333333335, -0.19324324324324327), array([-0.95722695,  0.25434042]))	False
ENHA_AR;LCOR	8.84798385073625	4.35560161074598e-59	False	((1.1, -1.1), array([-0.95722695,  0.25434042]))	False
ENHA_RBPJ;LCOR	9.60428089023564	2.14009554515875e-65	False	((1.1333333333333335, 0.34189189189189184), array([-0.95722695,  0.25434042]))	False
