promoter	protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
EXOSC2	ENHA_SNAI2	True	False	False	1.1666666666666667	0.5103092783505156	2	-7.39045172449115	2.3935402877077702e-54	False											2.36051206162014	3.13587159796604e-16
EXOSC2	ENHA_ZNF460	True	False	False	1.1	1.0773195876288661	4	1.21538597859962	5.59628789323162e-05	False											2.45568615492987	3.0332712568850503e-19
EXOSC2	ENHA_NR2F1	True	False	False	1.1666666666666667	0.03402061855670113	3	2.15204275920652	0.261152651338228	False											1.24832295934276	0.0068901344756545
EXOSC2	ENHA_ESR2	True	False	False	1.1666666666666667	-0.7824742268041238	6	3.10191642117498	0.0302281855584287	False											1.31474226527722	0.0042205121872668
EXOSC2	ENHA_RREB1	True	False	False	1.1	0.3969072164948455	9	-0.0735253190793003	0.467070376592638	False											1.34246806469748	0.0034204635580579
EXOSC2	ENHA_JUN	True	False	False	1.1666666666666667	-0.5103092783505154	42	1.11265479843166	9.128250855418809e-40	False											0.805740692881446	0.1232155007346505
EXOSC2	ENHA_KLF4	True	False	False	1.1666666666666667	-0.37422680412371134	21	-4.0236383329462	1.2985292682091302e-211	False											2.49308355197031	2.68254156716121e-17
EXOSC2	ENHA_TFAP2C	True	False	False	1.1	0.805154639175258	25	-0.853382865494771	5.1225313213023e-10	False											1.62597711776299	5.24484657714734e-07
EXOSC2	ENHA_TFDP1	True	False	False	1.1333333333333335	0.8278350515463919	36	-1.49951127569777	7.75563052587775e-94	False											1.36339231935717	0.036357681757703
EXOSC2	ENHA_MAZ	True	False	False	1.1	-0.2154639175257732	7	1.17636897308062	2.95636464524114e-88	False											1.28839882756691	0.0107375094464685
EXOSC2	ENHA_SREBF1	True	False	False	1.1666666666666667	0.6463917525773197	8	2.33049101833238	6.57549062582311e-219	False											1.177687850898055	0.14046897349365195
EXOSC2	ENHA_TEAD1	True	False	False	1.1333333333333335	0.7597938144329899	9	-3.09819901379961	1.5394834772998e-296	False											1.27499286275512	0.0186390340976914
EXOSC2	ENHA_ZBTB7A	True	False	False	1.1	0.9412371134020621	7	-0.0362829210068259	0.736088995669794	False											1.34254806527362	0.0027951121379751
EXOSC2	ENHA_ETV5	True	False	False	1.1	-0.6917525773195876	1	-6.35389406734804	2.00081324401449e-38	False											1.09099781584407	0.464976126040391
EXOSC2	ENHA_KLF2	True	False	False	1.1	-0.41958762886597945	8	2.91214006178269	1.1394009815664e-06	False											1.837615375537705	1.4602934660203316e-08
EXOSC2	ENHA_ATF3	True	False	False	1.1666666666666667	-1.054639175257732	15	-0.363412288333933	0.0004899812137875	False											0.829804105840868	0.249229050497475
EXOSC2	ENHA_IRF3	True	False	False	1.1333333333333335	-0.5329896907216495	12	-0.741767567552619	5.2616063874333e-12	False											0.977856977741688	0.473217947728948
EXOSC2	ENHA_THRB	True	False	False	1.1	0.87319587628866	16	1.21953043880219	8.56338194398239e-20	False											0.9524763036279464	0.6955103310440605
EXOSC2	ENHA_EGR1	True	False	False	1.1666666666666667	-0.8505154639175259	29	-3.04567725393117	0.0	False											2.15733047677193	2.40524640984434e-13
EXOSC2	ENHA_ZNF740	True	False	False	1.1333333333333335	1.1	2	0.193961958381287	0.0628387066614002	False											1.57142779772342	3.03875532156823e-06
EXOSC2	ENHA_NFKB1	True	False	False	1.1	-0.07938144329896901	49	-1.14746090520674	3.71257051919243e-33	False											2.60750555854041	4.47575421003916e-21
EXOSC2	ENHA_RFX5	True	False	False	1.1666666666666667	0.37422680412371134	1	1.40907204845787	1.98813036760513e-40	False											1.04913149304392	0.6256382445223
EXOSC2	ENHA_E2F4	True	False	False	1.1666666666666667	-0.9185567010309279	21	-0.997654425537182	5.94541298065313e-24	False											1.32831745009975	0.0231678137564238
EXOSC2	ENHA_KLF5	True	False	False	1.1	-0.3515463917525773	63	-5.67652439532414	1.21080876011697e-253	False											2.13232838677497	1.46584826837909e-13
EXOSC2	ENHA_ETV6	True	False	False	1.1333333333333335	-0.6690721649484537	4	-1.12931519082892	1.21563586947572e-12	False											1.023300377552	0.8073094318280629
EXOSC2	ENHA_RBPJ	True	False	False	1.1666666666666667	0.3061855670103093	95	0.115047690168036	0.250723186308428	False											0.657493060485926	0.0147059435764466
EXOSC2	ENHA_SMAD3	True	False	False	1.1666666666666667	0.4422680412371136	24	-2.16165222493266	8.320005204690681e-58	False											0.5048325668282515	0.001529548740844
EXOSC2	ENHA_ELF3	True	False	False	1.1333333333333335	-0.8051546391752578	11	1.20019564579332	1.62568910285003e-17	False											1.08208545968688	0.415211836310548
EXOSC2	ENHA_REST	True	False	False	1.1333333333333335	0.3515463917525774	23	-0.26340778686432	0.01034300165799	False											1.51462611380863	7.47949722749991e-06
EXOSC2	ENHA_ATF2	True	False	False	1.1333333333333335	-1.0773195876288661	22	-1.17700877218428	6.62215113985468e-25	False											0.918748659416605	0.496232415834978
EXOSC2	ENHA_ETV1	True	False	False	1.1333333333333335	-0.7371134020618557	5	8.80173078687327	1.15562626144965e-107	False											1.18529893045938	0.0897972309176065
EXOSC2	ENHA_SP4	True	False	False	1.1	0.6010309278350516	3	-0.817158610473196	7.14173690207365e-06	False											1.72817014520717	2.30295980595409e-08
