edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
ENHA_HOXC4;HTT	6.52549282042306	8.65036836928434e-33	False	((1.1, -0.47514792899408287), array([-0.96756598, -0.28294014]))	False
ENHA_SP1;HTT	5.19044660475648	2.27328177938766e-13	False	((1.1666666666666667, 0.5272189349112426), array([-0.96756598, -0.28294014]))	False
ENHA_FOS;JUNB	6.58970944615399	8.729105497967949e-30	False	((1.1333333333333335, -0.7355029585798817), array([-0.84217838,  0.19129952]))	False
ATF7IP;ENHA_SP1	6.52925376469624	7.038225473037001e-46	False	(array([-0.42342416,  0.78417343]), (1.1666666666666667, 0.5272189349112426))	False
ATF7IP;ENHA_CREB1	24.9493467564086	3.40891348616217e-88	False	(array([-0.42342416,  0.78417343]), (1.1666666666666667, -0.9958579881656806))	False
ENHA_MAF;SOX9	3.63195869657715	1.98721908196751e-05	False	((1.1666666666666667, -0.25384615384615383), array([-0.80845569,  0.27130645]))	False
ENHA_RBPJ;MBD1	3.11247536215619	1.97320137962328e-09	False	((1.1666666666666667, 0.2928994082840237), array([0.47811346, 0.89317545]))	False
ENHA_NR3C1;TXN2	9.3657045590397	1.48020612160079e-64	False	((1.1, 0.11065088757396446), array([0.73199308, 0.69759267]))	False
ENHA_NR3C1;RBM14	3.46868220793476	1.30164772576587e-05	False	((1.1, 0.11065088757396446), array([-0.6697289 , -0.79332425]))	False
ENHA_THAP1;MORF4L2	7.79300113867413	3.72330507827625e-54	False	((1.1666666666666667, 0.8005917159763314), array([-0.94993534, -0.17590577]))	False
BYSL;ENHA_THAP1	7.67146410467738	1.05368448298469e-52	False	(array([ 0.98591521, -0.01892176]), (1.1666666666666667, 0.8005917159763314))	False
ENHA_THAP1;POLR2L	7.94979709168517	4.8796958125575895e-55	False	((1.1666666666666667, 0.8005917159763314), array([ 0.60250402, -0.70130028]))	False
CDC5L;ENHA_THAP1	4.7074381018786	7.05791779342471e-18	False	(array([0.43182632, 0.85337464]), (1.1666666666666667, 0.8005917159763314))	False
