protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
ENHA_TEAD3	True	False	False	1.1333333333333335	0.7571428571428571	2	-1.73704433724737	3.162597211463e-40	False											6.45156795072082	3.152637248547625e-32
ENHA_NR2F2	True	False	False	1.1333333333333335	0.11428571428571432	2	1.53748819540803	3.79515510981433e-47	False											6.55111651187414	5.1579593712128994e-37
ENHA_EHF	True	False	False	1.1333333333333335	-0.8285714285714286	3	1.88526498951326	2.4863645701402698e-185	False											18.7914650259479	4.54000863808723e-60
ENHA_ZBTB26	True	False	False	1.1	0.9571428571428573	2	-0.0532896782270238	0.821792475560156	False											6.79820414851583	4.76818971904982e-31
ENHA_MAZ	True	False	False	1.1	-0.19999999999999996	5	1.17636897308062	2.95636464524114e-88	False											9.86643030376595	3.04265512380837e-59
ENHA_RFX3	True	False	False	1.1	0.40000000000000013	4	1.29518564494931	2.61532881750928e-09	False											7.20073230036043	5.044028706862049e-43
ENHA_GATA6	True	False	False	1.1666666666666667	-0.6000000000000001	1	-1.40403062398768	1.91110113852165e-08	False											4.40078880895351	7.249694985161769e-26
ENHA_TEAD1	True	False	False	1.1666666666666667	0.7285714285714286	5	-3.09819901379961	1.5394834772998e-296	False											6.27152497747024	1.41657580049976e-45
ENHA_KLF4	True	False	False	1.1666666666666667	-0.30000000000000004	8	-4.0236383329462	1.2985292682091302e-211	False											43.3872668363627	7.318361752534325e-52
ENHA_NFIC	True	False	False	1.1333333333333335	-0.014285714285714235	2	1.96587754562413	4.1547395769726297e-128	False											4.137877654158835	4.3814862455526165e-13
ENHA_TBX3	True	False	False	1.1	0.6571428571428573	1	4.85416731525128	0.0	False											5.72797153072639	3.72949797582905e-41
ENHA_CEBPB	True	False	False	1.1	-1.0142857142857145	17	-1.24764079331658	9.42804687986243e-41	False											7.45164559424859	8.37680936224464e-47
ENHA_MYC	True	False	False	1.1666666666666667	-0.08571428571428563	52	0.678826795642739	2.0942350848026002e-26	False											7.27425444755134	2.355216878108265e-49
ENHA_THRB	True	False	False	1.1333333333333335	0.842857142857143	7	1.21953043880219	8.56338194398239e-20	False											7.76775562869528	3.83568563578646e-56
ENHA_FOXP1	True	False	False	1.1	-0.6285714285714286	3	1.23058638748909	9.34625524205785e-17	False											20.1245487053702	3.22390024835718e-45
ENHA_ZNF143	True	False	False	1.1	1.0428571428571431	1	0.199771136687369	0.27348045140562	False											5.51819613156313	3.98754671360877e-39
ENHA_EGR1	True	False	False	1.1	-0.842857142857143	15	-3.04567725393117	0.0	False											13.7734337866028	3.95636902325292e-59
ENHA_ATF3	True	False	False	1.1	-1.1	17	-0.363412288333933	0.0004899812137875	False											6.38663737048341	3.0205455228791396e-42
ENHA_CREB3L1	True	False	False	1.1333333333333335	-0.9571428571428572	2	1.67464350166631	0.0826521004255046	False											6.7631761580573695	2.6790678419831286e-32
ENHA_ELK3	True	False	False	1.1666666666666667	-0.7714285714285715	3	-3.68162311183474	1.15405053221543e-103	False											5.22704943465377	1.64082147707575e-15
ENHA_PBX3	True	False	False	1.1333333333333335	0.19999999999999996	1	-1.98827226524267	1.05809867177738e-22	False											2.91540788702019	1.6362584269764701e-09
ENHA_PRDM1	True	False	False	1.1	0.27142857142857135	2	-6.53099636690485	2.85150155789745e-13	False											10.695288059359793	2.37420362413185e-14
ENHA_KLF11	True	False	False	1.1333333333333335	-0.3571428571428572	1	-0.441334750720284	0.0038049154602967	False											4.69110159095758	7.94066188571428e-27
ENHA_KLF9	True	False	False	1.1666666666666667	-0.2571428571428571	1	0.780085327606089	4.63130065865619e-16	False											36.196301926546	4.97679309368354e-57
ENHA_SP4	True	False	False	1.1	0.5714285714285714	2	-0.817158610473196	7.14173690207365e-06	False											7.990598784518085	4.314895277944762e-50
ENHA_TCF7L2	True	False	False	1.1333333333333335	0.7142857142857144	12	-1.66318182589027	1.90410966467924e-12	False											8.019815296156146	9.187190224174598e-57
ENHA_NFATC4	True	False	False	1.1333333333333335	-0.05714285714285716	6	-0.710503498140033	0.0854050478704199	False											7.5373858466578305	1.1330442785505885e-52
ENHA_KLF15	True	False	False	1.1666666666666667	-0.34285714285714286	5	4.1833301961753	7.76478681528587e-34	False											5.78511460213891	1.7253089736345e-31
ENHA_SOX15	True	False	False	1.1333333333333335	0.5	1	-4.82721057658409	9.531385000685601e-86	False											5.00710898595701	4.62288525765009e-28
ENHA_MGA	True	False	False	1.1	-0.11428571428571432	4	-0.885909347777291	1.2751518779619201e-15	False											5.664286110623236	3.23594567549579e-39
ENHA_SRF	True	False	False	1.1333333333333335	0.6285714285714286	13	-0.846050153224634	1.6988848194520402e-17	False											7.71887583423765	1.8043628386731902e-54
ENHA_ATF7	True	False	False	1.1666666666666667	-1.0714285714285716	4	-0.501987522519082	0.0001100704769483	False											6.441414539721345	2.8993607444349326e-20
ENHA_HIC2	True	False	False	1.1333333333333335	-0.5285714285714286	1	-0.742373387918475	0.0050959680607574	False											9.61194590150762	5.82610295555706e-58
ENHA_RBPJ	True	False	False	1.1	0.3142857142857143	15	0.115047690168036	0.250723186308428	False											7.09051837735177	1.61543298901306e-50
ENHA_PKNOX1	True	False	False	1.1666666666666667	0.2142857142857144	1	-0.101546903531367	0.592982576263575	False											2.5925405348807	6.61922598692875e-09
