edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
ENHA_RREB1;SNCA	2.74075420847481	4.38700710757684e-09	False	((1.1666666666666667, 0.4699530516431927), array([-0.98606998, -0.25618649]))	False
ENHA_ELK1;SNCA	6.6495408983544	9.187350722641879e-16	False	((1.1666666666666667, -0.8004694835680752), array([-0.98606998, -0.25618649]))	False
ENHA_TFE3;TFEB	1.48180749403446	0.513233010726	False	((1.1, 0.8211267605633805), array([-0.85127991,  0.20558697]))	False
CUL2;ENHA_TFE3	4.76507825560626	3.0516505461285004e-10	False	(array([-0.2012507 ,  0.87282264]), (1.1, 0.8211267605633805))	False
ENHA_BHLHE40;STK19	6.75910096321101	5.9952493544915694e-40	False	((1.1, -1.0380281690140847), array([-0.97799367,  0.23774159]))	False
ENHA_MGA;L3MBTL2	5.77862639329992	1.70115881827933e-36	False	((1.1666666666666667, -0.0877934272300469), array([-0.75605053, -0.65124208]))	False
ENHA_TFDP1;L3MBTL2	2.88208549008645	0.0036066173438867	False	((1.1666666666666667, 0.8107981220657279), array([-0.75605053, -0.65124208]))	False
ENHA_MGA;PCGF6	5.77862639329992	1.70115881827933e-36	False	((1.1666666666666667, -0.0877934272300469), array([-0.739972  ,  0.55522472]))	False
ENHA_TFDP1;PCGF6	2.88208549008645	0.0036066173438867	False	((1.1666666666666667, 0.8107981220657279), array([-0.739972  ,  0.55522472]))	False
ENHA_GLIS3;SUFU	6.81029951247419	3.1218772456915698e-30	False	((1.1333333333333335, -0.531924882629108), array([-0.63482517, -0.83280087]))	False
ENHA_MYC;TCF12	6.66998390939279	8.87085830010277e-39	False	((1.1, -0.015492957746478853), array([-0.96872723, -0.13372536]))	False
ENHA_MYC;SNRNP70	6.10318134872834	3.84264077887298e-14	False	((1.1, -0.015492957746478853), array([ 0.9895162 , -0.00731507]))	False
AKAP8L;ENHA_MYC	7.36288986108044	2.7595594448749603e-15	False	(array([ 0.62738454, -0.68315464]), (1.1, -0.015492957746478853))	False
CDYL;ENHA_MYC	4.98206164854795	1.87580181193363e-25	False	(array([0.43718037, 0.85818338]), (1.1, -0.015492957746478853))	False
ENHA_MYC;GTF3C1	9.48839062719694	1.30340562977439e-56	False	((1.1, -0.015492957746478853), array([-0.9496066,  0.3695806]))	False
ENHA_MYC;PNO1	9.48839062719694	1.30340562977439e-56	False	((1.1, -0.015492957746478853), array([0.95656568, 0.34472272]))	False
ENHA_MYC;EPC1	7.68153413487986	1.03641349812713e-51	False	((1.1, -0.015492957746478853), array([-0.58376783,  0.76209038]))	False
ENHA_SP2;MCM7	6.25225090121505	1.70225811618166e-45	False	((1.1666666666666667, 0.5938967136150235), array([ 0.89407688, -0.42626598]))	False
ENHA_MYC;MCM7	9.38565297493006	1.75198891824288e-65	False	((1.1, -0.015492957746478853), array([ 0.89407688, -0.42626598]))	False
ECSIT;ENHA_MYC	6.09748016171757	2.56427660801581e-34	False	(array([-0.4207302 , -0.88817155]), (1.1, -0.015492957746478853))	False
ENHA_MYC;TXN	5.59600458302144	1.34718117996949e-31	False	((1.1, -0.015492957746478853), array([-0.97066075,  0.28096208]))	False
ENHA_EGR1;PSMD2	6.90784495835351	4.0697055108936796e-48	False	((1.1, -0.8521126760563381), array([-0.10761064, -0.98373353]))	False
ENHA_MYC;PSMD2	9.81859522666542	9.23107446469914e-68	False	((1.1, -0.015492957746478853), array([-0.10761064, -0.98373353]))	False
ENHA_MYC;IKBKG	6.63845255792467	7.693808402771549e-40	False	((1.1, -0.015492957746478853), array([ 0.16402449, -0.94766426]))	False
ENHA_MSX1;ING4	12.0585115827948	1.07497989173224e-07	False	((1.1666666666666667, -0.0568075117370892), array([-0.95627934, -0.19279024]))	False
DHX9;ENHA_JUN	5.24100311981978	5.96320069823368e-08	False	(array([ 0.71020472, -0.55624282]), (1.1333333333333335, -0.3150234741784037))	False
ENHA_JUN;MTDH	5.24100311981978	5.96320069823368e-08	False	((1.1333333333333335, -0.3150234741784037), array([0.83379841, 0.20312703]))	False
ENHA_CREB1;POLR2A	5.51008417441696	2.0810552953428197e-36	False	((1.1333333333333335, -0.9657276995305165), array([ 0.80032712, -0.62089807]))	False
ENHA_MYC;POLR2A	5.15088005359105	1.02744675456073e-26	False	((1.1, -0.015492957746478853), array([ 0.80032712, -0.62089807]))	False
ENHA_CTCF;POLR2A	6.06061712352936	7.33361748091857e-37	False	((1.1666666666666667, -0.9244131455399062), array([ 0.80032712, -0.62089807]))	False
ATF7IP;ENHA_CREB1	24.9493467564086	3.40891348616217e-88	False	(array([-0.16689016, -0.94190228]), (1.1333333333333335, -0.9657276995305165))	False
ATF7IP;ENHA_SP1	6.52925376469624	7.038225473037001e-46	False	(array([-0.16689016, -0.94190228]), (1.1333333333333335, 0.5835680751173711))	False
ENHA_CEBPA;PPP2CA	4.83659701986127	1.6635184406417e-20	False	((1.1666666666666667, -1.0173708920187794), array([0.93593192, 0.25481835]))	False
ENHA_MYC;PPP2CA	5.44324160023306	8.29118224366078e-15	False	((1.1, -0.015492957746478853), array([0.93593192, 0.25481835]))	False
ENHA_RELA;PPP2CA	8.17287849860488	9.97730568619757e-27	False	((1.1, 0.387323943661972), array([0.93593192, 0.25481835]))	False
ENHA_ATF2;PKM	6.6304074224247	1.84484768590444e-16	False	((1.1333333333333335, -1.0896713615023474), array([-0.10301001,  0.98766959]))	False
ENHA_RELA;PKM	4.50742889797666	5.67981834463467e-09	False	((1.1, 0.387323943661972), array([-0.10301001,  0.98766959]))	False
ENHA_ATF2;RPS6KA5	5.81156292419103	1.91561708340598e-18	False	((1.1333333333333335, -1.0896713615023474), array([0.66101748, 0.61600536]))	False
ENHA_CREB1;RPS6KA5	4.2209450433292	1.14964782564306e-13	False	((1.1333333333333335, -0.9657276995305165), array([0.66101748, 0.61600536]))	False
ENHA_RELA;RPS6KA5	4.81407250889216	2.3367512976662e-13	False	((1.1, 0.387323943661972), array([0.66101748, 0.61600536]))	False
ANXA1;ENHA_MEIS2	5.79786679166528	1.320456246991e-10	False	(array([-0.66792393,  0.78961283]), (1.1333333333333335, -0.09812206572769955))	False
ANXA1;ENHA_ATF2	6.19527630593403	3.47288092916872e-12	False	(array([-0.66792393,  0.78961283]), (1.1333333333333335, -1.0896713615023474))	False
ANXA1;ENHA_RELA	3.07313575022921	0.0004354629044054	False	(array([-0.66792393,  0.78961283]), (1.1, 0.387323943661972))	False
DYNLL2;ENHA_HMBOX1	6.48743977059164	9.91509216408534e-25	False	(array([-0.26552504, -0.8937434 ]), (1.1333333333333335, -0.5009389671361503))	False
DPF2;ENHA_HMBOX1	6.50943230294085	4.526916051719041e-19	False	(array([-0.99129313,  0.19604604]), (1.1333333333333335, -0.5009389671361503))	False
DPF2;ENHA_NFKB1	3.68957313940708	0.0002254549614229	False	(array([-0.99129313,  0.19604604]), (1.1333333333333335, 0.0877934272300469))	False
DPF2;ENHA_RELA	3.72841863777906	0.0647437077643831	False	(array([-0.99129313,  0.19604604]), (1.1, 0.387323943661972))	False
ENHA_ATF2;TPI1	12.2607713741905	2.10760321587457e-79	False	((1.1333333333333335, -1.0896713615023474), array([ 0.93582308, -0.27246994]))	False
ENHA_SP1;TPI1	5.0108844970514	1.48097924465621e-32	False	((1.1333333333333335, 0.5835680751173711), array([ 0.93582308, -0.27246994]))	False
ENHA_ATF2;FOSL2	11.9286008162079	2.08233404528638e-78	False	((1.1333333333333335, -1.0896713615023474), array([0.96068543, 0.18254721]))	False
ENHA_JUN;FOSL2	9.41441051065937	2.4003304623338902e-63	False	((1.1333333333333335, -0.3150234741784037), array([0.96068543, 0.18254721]))	False
