protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
ENHA_RORC	True	False	False	1.1666666666666667	0.32666666666666666	1	7.82355059446598	7.84817831955572e-07	False											1.69452644165	0.23561967328071
ENHA_TEAD3	True	False	False	1.1333333333333335	0.7533333333333334	3	-1.73704433724737	3.162597211463e-40	False											5.10675044158887	6.30527449709525e-32
ENHA_NR2F2	True	False	False	1.1333333333333335	0.033333333333333215	5	1.53748819540803	3.79515510981433e-47	False											4.50171384589829	5.1902163916439105e-23
ENHA_EHF	True	False	False	1.1	-0.9000000000000001	3	1.88526498951326	2.4863645701402698e-185	False											18.7914650259479	4.54000863808723e-60
ENHA_IRF9	True	False	False	1.1	-0.5	1	-4.72276745596063	2.67135164718135e-225	False											4.85510285214224	1.38861829028788e-20
ENHA_HOXA5	True	False	False	1.1333333333333335	-0.6066666666666667	1	0.226079275894766	0.66960623720912	False											7.17627272958737	1.33296551187361e-35
ENHA_ZBTB26	True	False	False	1.1	0.98	3	-0.0532896782270238	0.821792475560156	False											5.62866448329204	9.53637943809964e-31
ENHA_MAZ	True	False	False	1.1	-0.26	4	1.17636897308062	2.95636464524114e-88	False											8.74905542475757	2.7307552442344125e-49
ENHA_RFX3	True	False	False	1.1333333333333335	0.27333333333333343	4	1.29518564494931	2.61532881750928e-09	False											7.20073230036043	5.044028706862049e-43
ENHA_HOXA7	True	False	False	1.1666666666666667	-0.5933333333333334	2	-5.73638898537644	8.91965784328868e-13	False											5.03178537486148	3.6449982937646826e-17
ENHA_TEAD1	True	False	False	1.1666666666666667	0.7266666666666668	4	-3.09819901379961	1.5394834772998e-296	False											11.613864993263501	7.574061349792315e-71
ENHA_GATA6	True	False	False	1.1	-0.7000000000000001	1	-1.40403062398768	1.91110113852165e-08	False											5.62189549664377	9.27253899136727e-40
ENHA_TBX3	True	False	False	1.1666666666666667	0.6466666666666667	2	4.85416731525128	0.0	False											5.56013617175509	2.1541307885485092e-36
ENHA_KLF4	True	False	False	1.1	-0.38	10	-4.0236383329462	1.2985292682091302e-211	False											33.2571128961372	7.455391418937302e-53
ENHA_CEBPB	True	False	False	1.1	-1.02	15	-1.24764079331658	9.42804687986243e-41	False											10.4341729147092	8.68477713699749e-56
ENHA_THRB	True	False	False	1.1666666666666667	0.8466666666666667	12	1.21953043880219	8.56338194398239e-20	False											6.8708262760342755	4.7391142605021455e-42
ENHA_FOXP1	True	False	False	1.1333333333333335	-0.7266666666666668	4	1.23058638748909	9.34625524205785e-17	False											18.663892997187048	1.2908528998761842e-39
ENHA_ZNF143	True	False	False	1.1666666666666667	1.0466666666666669	2	0.199771136687369	0.27348045140562	False											4.77120589680214	3.4044598094247504e-20
ENHA_EGR1	True	False	False	1.1666666666666667	-0.9133333333333334	15	-3.04567725393117	0.0	False											13.7734337866028	3.95636902325292e-59
ENHA_PRDM1	True	False	False	1.1666666666666667	0.16666666666666674	5	-6.53099636690485	2.85150155789745e-13	False											6.96662811660465	2.4015098210486e-38
ENHA_XBP1	True	False	False	1.1666666666666667	0.9266666666666667	2	-0.307952353296411	3.27695094655153e-07	False											4.49963883253017	1.989609211612115e-15
ENHA_KLF11	True	False	False	1.1	-0.42000000000000004	6	-0.441334750720284	0.0038049154602967	False											8.315721172328924	3.2654114992263905e-52
ENHA_NFE2L1	True	False	False	1.1333333333333335	-0.1266666666666667	4	-0.255367602767525	4.44953892701778e-06	False											8.611666012838665	4.777955420038812e-60
ENHA_HES1	True	False	False	1.1	-0.6600000000000001	4	-3.39534238338495	1.54205368948807e-57	False											6.0046234676065104	1.7096962088942135e-33
ENHA_JDP2	True	False	False	1.1333333333333335	-0.4866666666666667	4	-0.440866533589643	0.0002382631203851	False											4.2308042134536645	0.00024153651106285
ENHA_KLF9	True	False	False	1.1	-0.3400000000000001	1	0.780085327606089	4.63130065865619e-16	False											36.196301926546	4.97679309368354e-57
ENHA_MITF	True	False	False	1.1666666666666667	-0.19333333333333336	4	-0.96082560983642	0.000310367907514	False											4.814825195049311	8.056637760930282e-28
ENHA_SP4	True	False	False	1.1666666666666667	0.5666666666666667	2	-0.817158610473196	7.14173690207365e-06	False											7.990598784518085	4.314895277944762e-50
ENHA_TCF7L2	True	False	False	1.1333333333333335	0.7133333333333334	14	-1.66318182589027	1.90410966467924e-12	False											7.872581323202795	4.25501958397937e-56
ENHA_NFATC4	True	False	False	1.1	-0.14	8	-0.710503498140033	0.0854050478704199	False											7.5373858466578305	1.1330442785505885e-52
ENHA_SOX15	True	False	False	1.1666666666666667	0.4866666666666666	1	-4.82721057658409	9.531385000685601e-86	False											5.00710898595701	4.62288525765009e-28
ENHA_MGA	True	False	False	1.1333333333333335	-0.20666666666666667	6	-0.885909347777291	1.2751518779619201e-15	False											5.664286110623236	3.23594567549579e-39
ENHA_SMAD5	True	False	False	1.1	0.41999999999999993	12	-0.55191037181361	1.07120145141059e-09	False											6.47825576347494	1.0138251621888795e-28
ENHA_SRF	True	False	False	1.1	0.6200000000000001	9	-0.846050153224634	1.6988848194520402e-17	False											8.13207236625714	4.07409675702046e-57
ENHA_HIC2	True	False	False	1.1333333333333335	-0.6466666666666667	1	-0.742373387918475	0.0050959680607574	False											9.61194590150762	5.82610295555706e-58
ENHA_RBPJ	True	False	False	1.1666666666666667	0.20666666666666655	13	0.115047690168036	0.250723186308428	False											10.190527037085	3.2743061721712603e-68
ENHA_FOXH1	True	False	False	1.1333333333333335	-0.7666666666666667	4	7.57122607202611	4.13043947126689e-28	False											5.15178587682256	8.060186605151856e-35
ENHA_JUN	True	False	False	1.1666666666666667	-0.4733333333333334	74	1.11265479843166	9.128250855418809e-40	False											6.567834494407849	1.811995416817845e-38
ENHA_NFKB2	True	False	False	1.1333333333333335	-0.046666666666666634	18	-1.71781633176476	4.4824481230612196e-57	False											5.331819867197245	7.850038750208978e-32
ENHA_ZNF148	True	False	False	1.1	1.06	6	-0.834924716402328	2.2398601186884702e-14	False											19.9130446093309	2.689251886084491e-64
ENHA_PLAG1	True	False	False	1.1333333333333335	0.11333333333333329	1	-6.54340952873669	2.50212753156315e-17	False											17.3937759515152	2.3729021075370903e-58
ENHA_JUND	True	False	False	1.1333333333333335	-0.44666666666666677	16	1.49686913023121	2.5156694931318598e-49	False											7.305382363025265	2.3315564217919046e-47
ENHA_SOX12	True	False	False	1.1	0.45999999999999996	1	4.44475163042496	0.0	False											5.5042230604559	1.22452239114133e-24
ENHA_E2F3	True	False	False	1.1666666666666667	-0.9533333333333334	8	-0.179387854307953	0.205499793628424	False											5.15409463869714	2.229259648797255e-18
ENHA_PRDM4	True	False	False	1.1	0.17999999999999994	1	-1.11032437821805	2.54671140550143e-21	False											12.5654373985288	3.4350390548619898e-71
ENHA_FOS	True	False	False	1.1333333333333335	-0.8066666666666668	46	0.498702747190724	0.0001190838470953	False											5.695809585141806	1.4339943129710436e-33
ENHA_SP3	True	False	False	1.1333333333333335	0.5533333333333335	2	-0.775224946273101	3.1953368976117602e-21	False											19.38430313833065	3.820720014108534e-67
ENHA_NR2F1	True	False	False	1.1	0.020000000000000018	2	2.15204275920652	0.261152651338228	False											17.338222280402494	0.004370575508259
ENHA_TGIF1	True	False	False	1.1666666666666667	0.8066666666666666	8	-1.20350404197994	3.7085419261577503e-25	False											7.3641723775683	3.540104455064223e-53
ENHA_TP53	True	False	False	1.1	0.8600000000000001	97	0.19430270080352	0.0080827699159202	False											6.43461043375366	4.22172610028176e-45
ENHA_HSF1	True	False	False	1.1333333333333335	-0.5666666666666668	15	-0.517612617299572	3.01218728661796e-10	False											5.36654616163811	3.9338534493583803e-35
ENHA_ATF2	True	False	False	1.1	-1.1	42	-1.17700877218428	6.62215113985468e-25	False											8.4547355710157	6.27834062991424e-53
ENHA_NFYA	True	False	False	1.1666666666666667	-0.03333333333333344	8	-0.0915135849268477	0.47203848786843	False											10.486496534686449	1.7114604224373724e-69
ENHA_RFX1	True	False	False	1.1	0.26	5	0.448877259836791	0.015588998058263	False											7.69010952880806	1.71338816709603e-55
ENHA_ZEB1	True	False	False	1.1333333333333335	1.0333333333333332	6	-0.292547712357605	0.878084518955477	False											13.58229446070605	1.3119279656096153e-33
ENHA_TFAP2C	True	False	False	1.1	0.78	7	-0.853382865494771	5.1225313213023e-10	False											10.6209025523755	2.5701375143443797e-55
ENHA_NR2C2	True	False	False	1.1666666666666667	0.006666666666666599	8	1.21967989309265	1.37592237798234e-17	False											5.89607360419894	3.2827157853294453e-40
ENHA_NR2C1	True	False	False	1.1333333333333335	-0.006666666666666599	3	-0.0506767330496537	0.792328041497245	False											6.49798529208241	1.49285401621424e-47
ENHA_SP2	True	False	False	1.1	0.54	3	-0.0147266859935625	0.930346069146716	False											45.2610301500114	1.2564655065809e-51
ENHA_MAX	True	False	False	1.1666666666666667	-0.2733333333333333	28	0.371354138784978	0.0003333213229736	False											6.688729321007944	1.6735505533910143e-47
ENHA_CREB1	True	False	False	1.1666666666666667	-0.9933333333333334	25	-0.600232504411478	4.5967343029176706e-09	False											19.5522954998605	2.19272190434241e-79
ENHA_ETV6	True	False	False	1.1	-0.8200000000000001	5	-1.12931519082892	1.21563586947572e-12	False											5.81296235530534	1.29927245379559e-37
ENHA_ATF6	True	False	False	1.1666666666666667	-1.0733333333333335	7	-0.986086705319257	9.6740881990731e-29	False											3.39844596087528	2.30326940319699e-08
