promoter	protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
USP53	ENHA_SOX4	True	False	False	1.1666666666666667	0.5406779661016949	4	1.48397070715163	3.93966068172735e-73	False											0.4542672002064445	4.0834922936195834e-17
USP53	ENHA_RARA	True	False	False	1.1	0.3542372881355933	16	-0.134025346348399	0.470907401425808	False											0.410039447241596	4.3213865912500405e-19
USP53	ENHA_RXRB	True	False	False	1.1	0.4661016949152543	5	1.20101849216797	1.7279579237566198e-27	False											0.406610902689191	1.33177447004234e-08
USP53	ENHA_NR3C1	True	False	False	1.1	0.13050847457627124	20	-6.23960996901591	1.08927040904652e-119	False											0.42451747677658347	1.2207503399235566e-18
USP53	ENHA_MYB	True	False	False	1.1666666666666667	-0.24237288135593227	7	-2.37830081095658	6.25075955829769e-06	False											0.46028121436219	3.8434548740459894e-11
USP53	ENHA_CREB1	True	False	False	1.1333333333333335	-1.0627118644067797	19	-0.600232504411478	4.5967343029176706e-09	False											0.337303220717768	5.97514891553776e-33
USP53	ENHA_FOXP1	True	False	False	1.1	-0.876271186440678	6	1.23058638748909	9.34625524205785e-17	False											0.5110861220947415	9.970283639129765e-14
USP53	ENHA_MEF2A	True	False	False	1.1333333333333335	-0.3915254237288136	7	-1.40227039880436	1.06339595756953e-41	False											0.490986230343693	2.76504289574429e-19
USP53	ENHA_MAFG	True	False	False	1.1666666666666667	-0.4661016949152543	3	-0.719696590260469	9.811558121276439e-11	False											0.368572276271818	3.5588904667897604e-23
USP53	ENHA_NR2F1	True	False	False	1.1333333333333335	0.055932203389830404	3	2.15204275920652	0.261152651338228	False											0.482984571307242	8.35101814190102e-13
USP53	ENHA_REST	True	False	False	1.1333333333333335	0.3915254237288135	8	-0.26340778686432	0.01034300165799	False											0.425252829974867	1.0591465243927461e-26
USP53	ENHA_TCF3	True	False	False	1.1	0.6898305084745764	5	-0.618416770768274	3.12037583302014e-13	False											0.308116075193841	2.4577090145029e-50
USP53	ENHA_TCF7	True	False	False	1.1666666666666667	0.764406779661017	1	-4.04707777648861	1.9883465589813202e-17	False											0.442890232236081	3.87539046085749e-14
USP53	ENHA_MEF2C	True	False	False	1.1666666666666667	-0.3542372881355933	4	1.46699496505546	0.582772779974055	False											0.466427349457758	4.95366088874706e-13
USP53	ENHA_SREBF2	True	False	False	1.1666666666666667	0.652542372881356	7	0.562968751522566	1.60496993764377e-18	False											0.377115934909049	2.53060582936944e-24
USP53	ENHA_NR2F2	True	False	False	1.1666666666666667	0.09322033898305082	2	1.53748819540803	3.79515510981433e-47	False											0.3768166715702525	9.550333147213599e-11
USP53	ENHA_ETV1	True	False	False	1.1666666666666667	-0.9135593220338984	2	8.80173078687327	1.15562626144965e-107	False											0.38966024412332645	2.2159480353987235e-19
USP53	ENHA_TFAP2C	True	False	False	1.1	0.9135593220338984	13	-0.853382865494771	5.1225313213023e-10	False											0.406707270574488	4.41729051039172e-26
USP53	ENHA_IRF7	True	False	False	1.1666666666666667	-0.5779661016949154	10	-3.83408099935248	6.50427053228451e-298	False											0.328521710056756	9.31183759632442e-29
USP53	ENHA_RUNX2	True	False	False	1.1666666666666667	0.4288135593220339	8	-0.861166876706292	0.0007117547549995	False											0.351552492529785	7.860947818552375e-35
USP53	ENHA_HES1	True	False	False	1.1666666666666667	-0.6898305084745764	1	-3.39534238338495	1.54205368948807e-57	False											0.434278964705192	1.3703327860330898e-11
USP53	ENHA_KLF9	True	False	False	1.1	-0.5406779661016949	1	0.780085327606089	4.63130065865619e-16	False											0.444949487937972	4.2936351353876e-25
USP53	ENHA_ZBED1	True	False	False	1.1666666666666667	1.1	2			False											0.7883335615188645	0.3786660576088496
USP53	ENHA_SPIB	True	False	False	1.1333333333333335	0.6152542372881356	1	-1.0201436715832	0.760095716867361	False											0.496561043028022	7.07135273927879e-19
USP53	ENHA_MITF	True	False	False	1.1	-0.3169491525423729	2	-0.96082560983642	0.000310367907514	False											0.2989705947657555	1.1832948164072427e-20
USP53	ENHA_NFATC4	True	False	False	1.1	-0.20508474576271185	5	-0.710503498140033	0.0854050478704199	False											0.410055802330896	4.34145330552791e-15
USP53	ENHA_TEAD1	True	False	False	1.1	0.8016949152542372	2	-3.09819901379961	1.5394834772998e-296	False											0.32350014747976796	4.109528635288027e-30
USP53	ENHA_GATA2	True	False	False	1.1666666666666667	-0.8016949152542374	8	3.96311114709988	0.0	False											0.41402742591465047	6.06805061786228e-20
USP53	ENHA_NFKB2	True	False	False	1.1	-0.09322033898305082	7	-1.71781633176476	4.4824481230612196e-57	False											0.413250292365396	2.45094110290764e-24
USP53	ENHA_POU2F2	True	False	False	1.1666666666666667	0.20508474576271185	6	0.0211567803891983	0.984168727472528	False											0.536301187101607	8.038076226093483e-12
USP53	ENHA_GATA6	True	False	False	1.1	-0.764406779661017	1	-1.40403062398768	1.91110113852165e-08	False											0.506352529834221	2.15371363747469e-10
USP53	ENHA_IRF1	True	False	False	1.1333333333333335	-0.6152542372881357	18	-4.0231535461388	8.02847625817727e-85	False											0.411011883674153	3.67857552007719e-28
USP53	ENHA_NR4A1	True	False	False	1.1333333333333335	0.16779661016949143	11	-0.313752055108596	0.111151395127448	False											0.469558791182991	1.5509910540714e-15
