edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
ENHA_NFE2L2;SQSTM1	5.18120182775782	4.22078988566906e-22	False	((1.1333333333333335, 0.055307262569832316), array([-0.96826816, -0.25809267]))	False
EAF1;ENHA_TFCP2	9.71442387509309	1.0358812255539101e-39	False	(array([-0.624879  , -0.78679258]), (1.1333333333333335, 0.7927374301675978))	False
ENHA_TCF7L2;FOXM1	9.44121782712171	4.79401496994613e-66	False	((1.1333333333333335, 0.7189944134078212), array([-0.12477154,  0.88859999]))	False
ENHA_TCF7L2;MAD2L2	5.79910671667356	7.49947429558663e-33	False	((1.1333333333333335, 0.7189944134078212), array([-0.63837516,  0.75520772]))	False
ENHA_HOXC4;HTT	6.52549282042306	8.65036836928434e-33	False	((1.1666666666666667, -0.4486033519553073), array([-0.76945931,  0.36189288]))	False
CCNG1;ENHA_NFATC4	7.95342965690156	5.81163877586877e-53	False	(array([-0.77387321, -0.60367531]), (1.1666666666666667, 0.030726256983240274))	False
ENHA_TCF7L2;ZBTB33	4.54559303530532	1.01715378153212e-05	False	((1.1333333333333335, 0.7189944134078212), array([-0.74320674,  0.53705996]))	False
CDK5;ENHA_PPARG	3.95367099152618	4.29660606723194e-06	False	(array([0.75523198, 0.68278486]), (1.1666666666666667, 0.32569832402234633))	False
ENHA_ESR2;PELP1	5.24410261282331	7.25508923982027e-37	False	((1.1333333333333335, -0.7558659217877095), array([-0.95157957, -0.13757668]))	False
ENHA_NFKB1;PELP1	3.67065083254129	1.94403534831734e-20	False	((1.1, 0.11675977653631286), array([-0.95157957, -0.13757668]))	False
ENHA_NR2F2;HIPK3	3.97148539474709	1.13298841977119e-13	False	((1.1, 0.19050279329608943), array([0.46182492, 0.84607279]))	False
ENHA_E2F1;MDM4	5.62493750003165	3.34546889721989e-15	False	((1.1, -0.8787709497206705), array([0.94739759, 0.37575001]))	False
ENHA_E2F1;GTF2H1	6.15471277254766	6.60826951718378e-21	False	((1.1, -0.8787709497206705), array([-0.57235527,  0.76025504]))	False
ENHA_HIF1A;HIF1AN	6.6788864600923	2.80492148198102e-25	False	((1.1666666666666667, -0.4854748603351956), array([ 0.91931003, -0.36236688]))	False
ENHA_GLIS3;SUFU	6.81029951247419	3.1218772456915698e-30	False	((1.1333333333333335, -0.5346368715083799), array([-0.95526791,  0.28253648]))	False
ENHA_GLI3;SUFU	4.75078598481918	1.83285922284724e-19	False	((1.1666666666666667, -0.5592178770949721), array([-0.95526791,  0.28253648]))	False
ENHA_MZF1;SCAND1	3.72618137514754	1.36741930075158e-14	False	((1.1333333333333335, 0.01843575418994403), array([ 0.19683808, -0.93070525]))	False
ENHA_ZNF24;SCAND1	3.68940143539131	2.9836134005678e-14	False	((1.1666666666666667, 1.063128491620112), array([ 0.19683808, -0.93070525]))	False
PROM_ZNF449;SCAND1	2.51253896036198	2.5378129977914e-08	False	((-1.1666666666666667, 1.0083333333333333), array([ 0.19683808, -0.93070525]))	False
ENHA_HIF1A;UTP23	6.53887133651421	6.94030177971613e-22	False	((1.1666666666666667, -0.4854748603351956), array([ 0.79955995, -0.42875776]))	False
ENHA_BHLHE40;TXNL4B	5.08623465173462	3.9073015636604e-18	False	((1.1, -1.0262569832402235), array([0.85518128, 0.23451051]))	False
DDX6;ENHA_ZNF24	5.62382387284895	3.8532707771726496e-30	False	(array([0.98290187, 0.10372433]), (1.1666666666666667, 1.063128491620112))	False
ENHA_HIF1A;NAA10	8.64355335255811	9.407281774268299e-43	False	((1.1666666666666667, -0.4854748603351956), array([ 0.75096226, -0.68239468]))	False
