protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
ENHA_RORC	True	False	False	1.1	0.41084337349397604	1	7.82355059446598	7.84817831955572e-07	False											3.51665471301895	0.0074968279915793
ENHA_TEAD3	True	False	False	1.1333333333333335	0.7421686746987952	3	-1.73704433724737	3.162597211463e-40	False											5.10675044158887	6.30527449709525e-32
ENHA_NR2F2	True	False	False	1.1	0.17228915662650612	4	1.53748819540803	3.79515510981433e-47	False											5.06892619311546	2.595108195822007e-23
ENHA_NFIL3	True	False	False	1.1	0.053012048192771166	1	-3.02481289020188	6.77247507855608e-118	False											3.17238983164516	5.630897494914479e-12
ENHA_EHF	True	False	False	1.1666666666666667	-0.9144578313253013	2	1.88526498951326	2.4863645701402698e-185	False											20.4507137139845	2.2716837595183845e-60
ENHA_IRF9	True	False	False	1.1333333333333335	-0.4108433734939759	1	-4.72276745596063	2.67135164718135e-225	False											4.85510285214224	1.38861829028788e-20
ENHA_ZBTB26	True	False	False	1.1666666666666667	0.9542168674698797	3	-0.0532896782270238	0.821792475560156	False											5.62866448329204	9.53637943809964e-31
ENHA_MAZ	True	False	False	1.1	-0.18554216867469875	6	1.17636897308062	2.95636464524114e-88	False											9.46785356365601	6.033218199932441e-55
ENHA_GATA6	True	False	False	1.1666666666666667	-0.5963855421686748	1	-1.40403062398768	1.91110113852165e-08	False											4.40078880895351	7.249694985161769e-26
ENHA_TEAD1	True	False	False	1.1666666666666667	0.7156626506024097	4	-3.09819901379961	1.5394834772998e-296	False											7.88881014793955	4.17596735118597e-20
ENHA_KLF4	True	False	False	1.1	-0.3048192771084337	10	-4.0236383329462	1.2985292682091302e-211	False											25.28605899689925	7.318361752534325e-52
ENHA_MSX1	True	False	False	1.1333333333333335	-0.09277108433734949	3	4.2854018223603	4.47639393498334e-27	False											8.14300417313155	1.07497989173224e-07
ENHA_NFIC	True	False	False	1.1666666666666667	0.03975903614457832	4	1.96587754562413	4.1547395769726297e-128	False											4.906501289108205	3.16094199790648e-18
ENHA_TBX3	True	False	False	1.1333333333333335	0.6626506024096386	3	4.85416731525128	0.0	False											5.39230081278379	4.30822428211726e-36
ENHA_THRB	True	False	False	1.1666666666666667	0.874698795180723	12	1.21953043880219	8.56338194398239e-20	False											6.8708262760342755	4.7391142605021455e-42
ENHA_MYC	True	False	False	1.1333333333333335	-0.053012048192771166	95	0.678826795642739	2.0942350848026002e-26	False											6.31289892709768	1.96173841391197e-33
ENHA_FOXP1	True	False	False	1.1	-0.6228915662650603	4	1.23058638748909	9.34625524205785e-17	False											18.663892997187048	1.2908528998761842e-39
ENHA_ZNF143	True	False	False	1.1666666666666667	1.0337349397590363	2	0.199771136687369	0.27348045140562	False											4.77120589680214	3.4044598094247504e-20
ENHA_EGR1	True	False	False	1.1333333333333335	-0.9277108433734941	19	-3.04567725393117	0.0	False											8.91343520908755	7.07535375946067e-50
ENHA_ATF3	True	False	False	1.1666666666666667	-1.0734939759036146	17	-0.363412288333933	0.0004899812137875	False											6.72298391817372	1.58755573713644e-42
ENHA_CREB3L1	True	False	False	1.1666666666666667	-0.9939759036144579	2	1.67464350166631	0.0826521004255046	False											6.7631761580573695	2.6790678419831286e-32
ENHA_ELK3	True	False	False	1.1666666666666667	-0.8349397590361447	3	-3.68162311183474	1.15405053221543e-103	False											5.22704943465377	1.64082147707575e-15
ENHA_MTF1	True	False	False	1.1666666666666667	-0.07951807228915664	1	-1.1837624874014	1.8464260849660402e-19	False											6.36450438967742	2.1570095611521797e-40
ENHA_MAF	True	False	False	1.1333333333333335	-0.25180722891566265	2	4.90755187657154	5.48369160876712e-20	False											6.008039283250055	1.5706147327914468e-43
ENHA_PRDM1	True	False	False	1.1666666666666667	0.31807228915662655	4	-6.53099636690485	2.85150155789745e-13	False											9.04066498056035	7.2182372807276e-20
ENHA_KLF11	True	False	False	1.1333333333333335	-0.3710843373493976	3	-0.441334750720284	0.0038049154602967	False											10.4406339326026	7.97490844703741e-67
ENHA_SIX1	True	False	False	1.1	0.45060240963855436	2	-2.10531185326911	2.8941233227892204e-15	False											5.9234433681495755	5.928458612322148e-28
ENHA_KLF9	True	False	False	1.1	-0.2650602409638554	1	0.780085327606089	4.63130065865619e-16	False											36.196301926546	4.97679309368354e-57
ENHA_MITF	True	False	False	1.1666666666666667	-0.11927710843373496	5	-0.96082560983642	0.000310367907514	False											4.78775080793142	1.60796003170306e-27
ENHA_SP4	True	False	False	1.1666666666666667	0.5963855421686748	3	-0.817158610473196	7.14173690207365e-06	False											7.32238944214374	8.629787921219859e-50
ENHA_TCF7L2	True	False	False	1.1333333333333335	0.7024096385542169	12	-1.66318182589027	1.90410966467924e-12	False											7.872581323202795	4.25501958397937e-56
ENHA_NFATC4	True	False	False	1.1333333333333335	-0.013253012048192847	8	-0.710503498140033	0.0854050478704199	False											7.5373858466578305	1.1330442785505885e-52
ENHA_KLF15	True	False	False	1.1	-0.344578313253012	5	4.1833301961753	7.76478681528587e-34	False											5.78511460213891	1.7253089736345e-31
ENHA_FOXO3	True	False	False	1.1666666666666667	-0.6361445783132531	19	1.24156433831413	4.17412683231984e-59	False											6.35440508055712	1.2474139775237001e-45
ENHA_SOX15	True	False	False	1.1666666666666667	0.5168674698795181	1	-4.82721057658409	9.531385000685601e-86	False											5.00710898595701	4.62288525765009e-28
ENHA_MGA	True	False	False	1.1333333333333335	-0.1325301204819277	11	-0.885909347777291	1.2751518779619201e-15	False											5.77862639329992	1.70115881827933e-36
ENHA_SRF	True	False	False	1.1	0.649397590361446	14	-0.846050153224634	1.6988848194520402e-17	False											6.909011627935085	7.514891671305222e-43
ENHA_ATF7	True	False	False	1.1	-1.0602409638554218	7	-0.501987522519082	0.0001100704769483	False											8.24862728332585	1.2754055436345802e-31
ENHA_HIC2	True	False	False	1.1333333333333335	-0.5301204819277109	1	-0.742373387918475	0.0050959680607574	False											9.61194590150762	5.82610295555706e-58
ENHA_JUN	True	False	False	1.1666666666666667	-0.3975903614457832	81	1.11265479843166	9.128250855418809e-40	False											6.14663655877738	4.25244488538032e-34
ENHA_NFKB2	True	False	False	1.1	0.09277108433734949	17	-1.71781633176476	4.4824481230612196e-57	False											5.34985445272478	1.5695695022588e-31
ENHA_ZNF148	True	False	False	1.1	1.0469879518072291	6	-0.834924716402328	2.2398601186884702e-14	False											19.9130446093309	2.689251886084491e-64
ENHA_TFE3	True	False	False	1.1	0.8084337349397592	3	-0.382609007988238	3.35120548937758e-05	False											5.14131200547093	5.43339934502924e-29
ENHA_PLAG1	True	False	False	1.1333333333333335	0.2650602409638554	2	-6.54340952873669	2.50212753156315e-17	False											11.766386962257709	1.395322721179162e-44
ENHA_KLF13	True	False	False	1.1666666666666667	-0.3578313253012049	2	-1.29952344396609	3.0882050906793603e-58	False											5.060073729699354	8.715114321873397e-33
ENHA_PRDM4	True	False	False	1.1	0.3313253012048194	1	-1.11032437821805	2.54671140550143e-21	False											12.5654373985288	3.4350390548619898e-71
ENHA_ELF3	True	False	False	1.1333333333333335	-0.8879518072289158	7	1.20019564579332	1.62568910285003e-17	False											5.20283147471022	2.83656623683731e-31
ENHA_SP3	True	False	False	1.1333333333333335	0.5831325301204819	3	-0.775224946273101	3.1953368976117602e-21	False											4.38100147767207	1.12284826208683e-16
ENHA_NR2F1	True	False	False	1.1666666666666667	0.15903614457831328	1	2.15204275920652	0.261152651338228	False											12.2185572314108	1.44026387919142e-52
ENHA_TGIF1	True	False	False	1.1666666666666667	0.8349397590361447	8	-1.20350404197994	3.7085419261577503e-25	False											7.3641723775683	3.540104455064223e-53
