edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
ENHA_NR3C1;TXN2	9.3657045590397	1.48020612160079e-64	False	((1.1666666666666667, 0.08832116788321165), array([-0.97218412, -0.27632824]))	False
ENHA_STAT3;PDGFRB	3.72605463945267	0.000613823514328	False	((1.1, 0.6824817518248174), array([-0.87605649, -0.36251879]))	False
ENHA_NR3C1;TSG101	4.27742534539846	8.26030289661477e-08	False	((1.1666666666666667, 0.08832116788321165), array([-0.84857017,  0.19706964]))	False
ENHA_STAT3;KHDRBS1	7.59025018676249	4.3735335858208e-52	False	((1.1, 0.6824817518248174), array([-0.35131052,  0.81152827]))	False
ENHA_NR3C1;STIP1	4.50935017226877	1.25673130955291e-07	False	((1.1666666666666667, 0.08832116788321165), array([-0.6260283 ,  0.77590525]))	False
ENHA_NR3C1;HDAC6	4.90017352208741	9.70108443023843e-13	False	((1.1666666666666667, 0.08832116788321165), array([-0.97381306,  0.23147182]))	False
ENHA_PBX1;MEIS1	4.38138113036604	8.91104917754773e-12	False	((1.1, 0.1525547445255473), array([-0.78246969, -0.60199738]))	False
ENHA_CREB1;MEIS1	3.68067739130176	1.65423923901689e-09	False	((1.1, -0.9554744525547446), array([-0.78246969, -0.60199738]))	False
ENHA_RBPJ;MBD2	7.28443514987365	3.9581231530725895e-42	False	((1.1333333333333335, 0.31313868613138673), array([0.7517451 , 0.68548506]))	False
MBD2;PROM_HINFP	7.06587700320883	7.174286681684499e-41	False	(array([0.7517451 , 0.68548506]), (-1.1333333333333335, -0.43488372093023253))	False
ENHA_RBPJ;NR2F2	3.05736160970889	1.88280926353846e-05	False	((1.1333333333333335, 0.31313868613138673), array([-0.71127456,  0.70774132]))	False
ENHA_RBPJ;RANGAP1	2.05273993416097	0.0525509346124051	False	((1.1333333333333335, 0.31313868613138673), array([-0.96116209, -0.12603846]))	False
ENHA_RBPJ;KDM5A	3.45786483820443	0.0006323583741642	False	((1.1333333333333335, 0.31313868613138673), array([0.98653698, 0.00326127]))	False
CUX1;ENHA_RBPJ	4.31333838376092	1.5330470427192202e-15	False	(array([ 0.60538334, -0.69326997]), (1.1333333333333335, 0.31313868613138673))	False
ENHA_RBPJ;USP47	4.12425964411336	8.19169228955729e-06	False	((1.1333333333333335, 0.31313868613138673), array([0.39262122, 0.88138372]))	False
ENHA_RBPJ;ZBTB10	3.45786483820443	0.0006323583741642	False	((1.1333333333333335, 0.31313868613138673), array([-0.93704683,  0.39067733]))	False
ATR;ENHA_ETV1	4.30563955861659	2.77749638469028e-20	False	(array([0.94814557, 0.36639145]), (1.1666666666666667, -0.7788321167883212))	False
ENHA_MYB;MAF	3.01078959010639	0.01499909118369	False	((1.1333333333333335, -0.12043795620437958), array([ 0.90466386, -0.38952938]))	False
ENHA_FOS;MAF	1.65646624748509	0.244440467727779	False	((1.1333333333333335, -0.7467153284671534), array([ 0.90466386, -0.38952938]))	False
ENHA_FOS;USF2	3.46846271398769	0.0136324061317906	False	((1.1333333333333335, -0.7467153284671534), array([-0.96927321,  0.26585788]))	False
