protein	is_enhancer	is_promoter	is_intermediate	X-graph-coord	Y-graph-coord	degree	expression_log2FoldChange	expression_padj	SNP-binding	Betweenness_global	Degree_global	Betweenness_in_cluster	Betweenness_out_cluster	Betweenness_enrichment	Degree_in_cluster	Degree_out_cluster	Degree_enrichment	Betweenness_enrichment_pval	Degree_enrichment_pval	fisher_test_OR	fisher_test_pval
ENHA_TEAD3	True	False	False	1.1333333333333335	0.7538071065989849	3	-1.73704433724737	3.162597211463e-40	False											5.10675044158887	6.30527449709525e-32
ENHA_NR2F2	True	False	False	1.1666666666666667	0.12842639593908634	2	1.53748819540803	3.79515510981433e-47	False											6.55111651187414	5.1579593712128994e-37
ENHA_AR	True	False	False	1.1	-1.1	57	0.367597826345658	8.286257086481861e-10	False											7.45035513977723	3.51112701726986e-51
ENHA_EHF	True	False	False	1.1666666666666667	-0.8431472081218274	3	1.88526498951326	2.4863645701402698e-185	False											18.7914650259479	4.54000863808723e-60
ENHA_IRF9	True	False	False	1.1	-0.3964467005076142	1	-4.72276745596063	2.67135164718135e-225	False											2.07636622604889	0.0244263323816413
ENHA_HOXA5	True	False	False	1.1666666666666667	-0.5081218274111675	1	0.226079275894766	0.66960623720912	False											7.17627272958737	1.33296551187361e-35
ENHA_ZBTB26	True	False	False	1.1	0.9771573604060917	2	-0.0532896782270238	0.821792475560156	False											6.79820414851583	4.76818971904982e-31
ENHA_STAT3	True	False	False	1.1	0.6756345177664975	29	-0.13163942522722	0.0914843663541713	False											6.4761642331178	1.80873239676204e-47
ENHA_RFX3	True	False	False	1.1666666666666667	0.3964467005076142	2	1.29518564494931	2.61532881750928e-09	False											8.373494489113579	6.51642209205301e-59
ENHA_MAZ	True	False	False	1.1	-0.19543147208121825	4	1.17636897308062	2.95636464524114e-88	False											9.903474486748655	1.5213398006923896e-59
ENHA_GATA6	True	False	False	1.1333333333333335	-0.6197969543147208	2	-1.40403062398768	1.91110113852165e-08	False											5.01134215279864	3.624847492580931e-26
ENHA_TEAD1	True	False	False	1.1	0.7426395939086297	5	-3.09819901379961	1.5394834772998e-296	False											11.2823691202116	1.3742493909517899e-70
ENHA_HOXA7	True	False	False	1.1	-0.4969543147208122	2	-5.73638898537644	8.91965784328868e-13	False											5.03178537486148	3.6449982937646826e-17
ENHA_TBX3	True	False	False	1.1333333333333335	0.686802030456853	2	4.85416731525128	0.0	False											5.56013617175509	2.1541307885485092e-36
ENHA_KLF4	True	False	False	1.1	-0.29593908629441623	8	-4.0236383329462	1.2985292682091302e-211	False											43.3872668363627	7.318361752534325e-52
ENHA_CEBPB	True	False	False	1.1	-0.9994923857868021	19	-1.24764079331658	9.42804687986243e-41	False											6.24932507945794	1.3885511947995e-37
ENHA_MYC	True	False	False	1.1666666666666667	-0.07258883248730963	73	0.678826795642739	2.0942350848026002e-26	False											6.31289892709768	3.2175511245903e-37
