edge	fisher_test_edge_OR	fisher_test_edge_pvalue	SNP-path	XYs-edge	druggable
ENHA_NFATC2;PPP2R1A	6.0640952543541	0.0002369515314417	False	((1.1666666666666667, -0.019130434782608674), array([-0.96926945, -0.27514148]))	False
CSE1L;ENHA_NFATC2	14.1833284741618	1.4364033387811202e-15	False	(array([-0.65668321, -0.76813716]), (1.1666666666666667, -0.019130434782608674))	False
ENHA_NFATC2;VRK2	4.06856607441542	0.0542509717057157	False	((1.1666666666666667, -0.019130434782608674), array([-0.83824676, -0.43886653]))	False
ENHA_NFATC2;PRKCZ	8.57868994458619	1.94086143422894e-32	False	((1.1666666666666667, -0.019130434782608674), array([-0.81915742,  0.27143973]))	False
ENHA_SP1;PRKCZ	8.71316143230693	7.85262292701823e-18	False	((1.1666666666666667, 0.6121739130434785), array([-0.81915742,  0.27143973]))	False
ENHA_BHLHE40;ZHX1	4.2209450433292	1.14964782564306e-13	False	((1.1333333333333335, -1.0043478260869565), array([-0.97235018,  0.21158381]))	False
ENHA_CREB1;ZHX1	3.34955393887993	8.2316277854701e-06	False	((1.1666666666666667, -0.9373913043478261), array([-0.97235018,  0.21158381]))	False
ENHA_BHLHE40;TOLLIP	3.40242757614174	0.0087058424680896	False	((1.1333333333333335, -1.0043478260869565), array([-0.72965568, -0.66558725]))	False
ENHA_BHLHE40;STK19	6.75910096321101	5.9952493544915694e-40	False	((1.1333333333333335, -1.0043478260869565), array([0.4617281 , 0.90580887]))	False
ENHA_ZBED1;FANCG	3.94746729909054	0.0153699763534785	False	((1.1, 0.9660869565217394), array([0.76085913, 0.67101735]))	False
ENHA_ETV6;L3MBTL1	5.66806496138351	1.09749966277554e-06	False	((1.1666666666666667, -0.7365217391304348), array([-0.67899913,  0.73009962]))	False
ARNT;ENHA_HEY1	4.76691575906571	7.44868752586862e-17	False	(array([-0.9540177 , -0.15510964]), (1.1, -0.5260869565217391))	False
ECSIT;ENHA_MYC	6.09748016171757	2.56427660801581e-34	False	(array([ 0.64012021, -0.66868693]), (1.1, -0.03826086956521735))	False
ENHA_MYC;TXN	5.59600458302144	1.34718117996949e-31	False	((1.1, -0.03826086956521735), array([-0.95077062,  0.33455956]))	False
ENHA_MYC;IKBKG	6.63845255792467	7.693808402771549e-40	False	((1.1, -0.03826086956521735), array([0.94602275, 0.37048301]))	False
ENHA_KLF6;GTF3C1	7.86471716249264	3.00713033136882e-42	False	((1.1333333333333335, -0.2295652173913043), array([-0.96216065, -0.0520158 ]))	False
ENHA_MYC;GTF3C1	9.48839062719694	1.30340562977439e-56	False	((1.1, -0.03826086956521735), array([-0.96216065, -0.0520158 ]))	False
ENHA_KLF6;PNO1	7.86471716249264	3.00713033136882e-42	False	((1.1333333333333335, -0.2295652173913043), array([ 0.88964558, -0.42825362]))	False
ENHA_MYC;PNO1	9.48839062719694	1.30340562977439e-56	False	((1.1, -0.03826086956521735), array([ 0.88964558, -0.42825362]))	False
ENHA_MYC;TAF12	7.42755177737293	3.6377874465886804e-09	False	((1.1, -0.03826086956521735), array([-0.43659079, -0.87149686]))	False
ENHA_MYC;EPC1	7.68153413487986	1.03641349812713e-51	False	((1.1, -0.03826086956521735), array([-0.97065902,  0.2363445 ]))	False
ENHA_EGR1;PSMD2	6.90784495835351	4.0697055108936796e-48	False	((1.1333333333333335, -0.8321739130434783), array([-0.04507029, -0.98148286]))	False
ENHA_MYC;PSMD2	9.81859522666542	9.23107446469914e-68	False	((1.1, -0.03826086956521735), array([-0.04507029, -0.98148286]))	False
ENHA_MYC;MCM7	9.38565297493006	1.75198891824288e-65	False	((1.1, -0.03826086956521735), array([ 0.204748  , -0.93293458]))	False
ENHA_HOXC4;HTT	6.52549282042306	8.65036836928434e-33	False	((1.1666666666666667, -0.4208695652173913), array([-0.94581825, -0.19397746]))	False
